imports,buldingtime,installtime,created,started,finished,import.start,import.stop,run1.created,run1.started,run1.finished,run1.import.start,run1.import.stop,run1.,run2.created,run2.started,run2.finished,run2.import.start,run2.import.stop,run2.,run3.created,run3.started,run3.finished,run3.import.start,run3.import.stop,run3.,run4.created,run4.started,run4.finished,run4.import.start,run4.import.stop,run4.,run5.created,run5.started,run5.finished,run5.import.start,run5.import.stop,run5.
argparse,7.6,5.2,2024-04-11T15:10:20.835648557Z,2024-04-11T15:10:22.647596168Z,2024-04-11T15:10:23.855792153Z,2024-04-11T15:10:22.799639796Z,2024-04-11T15:10:22.842725726Z,2024-04-11T15:10:24.4132342Z,2024-04-11T15:10:25.0879065Z,2024-04-11T15:10:26.122290241Z,2024-04-11T15:10:25.101293484Z,2024-04-11T15:10:25.112491283Z,0,2024-04-11T15:10:26.643821077Z,2024-04-11T15:10:27.245648429Z,2024-04-11T15:10:28.278244671Z,2024-04-11T15:10:27.258124883Z,2024-04-11T15:10:27.269151149Z,0,2024-04-11T15:10:28.800137607Z,2024-04-11T15:10:29.384725849Z,2024-04-11T15:10:30.419066711Z,2024-04-11T15:10:29.399232103Z,2024-04-11T15:10:29.410604914Z,0,2024-04-11T15:10:30.924985021Z,2024-04-11T15:10:31.58102759Z,2024-04-11T15:10:32.613820432Z,2024-04-11T15:10:31.594000483Z,2024-04-11T15:10:31.605140361Z,0,2024-04-11T15:10:33.122561721Z,2024-04-11T15:10:33.698762982Z,2024-04-11T15:10:34.732283664Z,2024-04-11T15:10:33.712222430Z,2024-04-11T15:10:33.723486463Z,0
clean,14.6,7.6,2024-04-11T15:41:22.797787897Z,2024-04-11T15:41:25.317049674Z,2024-04-11T15:41:26.592479952Z,2024-04-11T15:41:25.570529394Z,2024-04-11T15:41:25.581350299Z,2024-04-11T15:41:27.182153951Z,2024-04-11T15:41:28.122021666Z,2024-04-11T15:41:29.142797636Z,2024-04-11T15:41:28.135308083Z,2024-04-11T15:41:28.135749692Z,0,2024-04-11T15:41:29.674648931Z,2024-04-11T15:41:30.591399106Z,2024-04-11T15:41:31.611995131Z,2024-04-11T15:41:30.605281119Z,2024-04-11T15:41:30.605292947Z,0,2024-04-11T15:41:32.309503578Z,2024-04-11T15:41:33.243609176Z,2024-04-11T15:41:34.261069798Z,2024-04-11T15:41:33.256161369Z,2024-04-11T15:41:33.256175070Z,0,2024-04-11T15:41:34.880409343Z,2024-04-11T15:41:35.828337874Z,2024-04-11T15:41:36.848860081Z,2024-04-11T15:41:35.841593737Z,2024-04-11T15:41:35.842108311Z,0,2024-04-11T15:41:37.376660864Z,2024-04-11T15:41:38.451895278Z,2024-04-11T15:41:39.472757615Z,2024-04-11T15:41:38.465668185Z,2024-04-11T15:41:38.466073810Z,0
collections,2.9,-1,2024-04-11T15:06:34.308982213Z,2024-04-11T15:06:36.833410392Z,2024-04-11T15:06:38.183595102Z,2024-04-11T15:06:37.118790257Z,2024-04-11T15:06:37.166004320Z,2024-04-11T15:06:38.705743446Z,2024-04-11T15:06:39.376394775Z,2024-04-11T15:06:40.431192205Z,2024-04-11T15:06:39.405012471Z,2024-04-11T15:06:39.422269468Z,0,2024-04-11T15:06:40.95990237Z,2024-04-11T15:06:41.611774839Z,2024-04-11T15:06:42.668148169Z,2024-04-11T15:06:41.641586443Z,2024-04-11T15:06:41.659911488Z,0,2024-04-11T15:06:43.290690278Z,2024-04-11T15:06:43.935080765Z,2024-04-11T15:06:44.989822602Z,2024-04-11T15:06:43.965418603Z,2024-04-11T15:06:43.983148376Z,0,2024-04-11T15:06:45.470726524Z,2024-04-11T15:06:46.086916794Z,2024-04-11T15:06:47.143079234Z,2024-04-11T15:06:46.116554875Z,2024-04-11T15:06:46.134939504Z,0,2024-04-11T15:06:47.690168197Z,2024-04-11T15:06:48.284603773Z,2024-04-11T15:06:49.339729852Z,2024-04-11T15:06:48.314054755Z,2024-04-11T15:06:48.331228994Z,0
colmena,18.8,14.6,2024-04-11T15:56:07.672321308Z,2024-04-11T15:56:10.154554241Z,2024-04-11T15:56:11.423115972Z,2024-04-11T15:56:10.404925314Z,2024-04-11T15:56:10.411176474Z,2024-04-11T15:56:12.106799838Z,2024-04-11T15:56:13.115664241Z,2024-04-11T15:56:14.136916516Z,2024-04-11T15:56:13.129393690Z,2024-04-11T15:56:13.129904873Z,0,2024-04-11T15:56:14.916612193Z,2024-04-11T15:56:16.008629764Z,2024-04-11T15:56:17.02886809Z,2024-04-11T15:56:16.021615674Z,2024-04-11T15:56:16.021928323Z,0,2024-04-11T15:56:17.715398069Z,2024-04-11T15:56:18.740543406Z,2024-04-11T15:56:19.7600866Z,2024-04-11T15:56:18.753043304Z,2024-04-11T15:56:18.753462993Z,0,2024-04-11T15:56:21.139408387Z,2024-04-11T15:56:22.378163737Z,2024-04-11T15:56:23.398626995Z,2024-04-11T15:56:22.391690635Z,2024-04-11T15:56:22.392293523Z,0,2024-04-11T15:56:24.021764187Z,2024-04-11T15:56:24.840349272Z,2024-04-11T15:56:25.862599622Z,2024-04-11T15:56:24.853852312Z,2024-04-11T15:56:24.854256372Z,0
common,11.3,7.9,2024-04-11T15:58:02.351870321Z,2024-04-11T15:58:05.815960988Z,2024-04-11T15:58:06.98468313Z,2024-04-11T15:58:05.967307177Z,2024-04-11T15:58:05.972797481Z,2024-04-11T15:58:07.857196823Z,2024-04-11T15:58:08.878524672Z,2024-04-11T15:58:09.898728614Z,2024-04-11T15:58:08.891700869Z,2024-04-11T15:58:08.892053661Z,0,2024-04-11T15:58:10.643745493Z,2024-04-11T15:58:12.363968309Z,2024-04-11T15:58:13.383973408Z,2024-04-11T15:58:12.416788294Z,2024-04-11T15:58:12.416802987Z,0,2024-04-11T15:58:14.440538192Z,2024-04-11T15:58:16.11342981Z,2024-04-11T15:58:17.136019008Z,2024-04-11T15:58:16.163634120Z,2024-04-11T15:58:16.163648423Z,0,2024-04-11T15:58:18.718146075Z,2024-04-11T15:58:19.94131025Z,2024-04-11T15:58:20.962198144Z,2024-04-11T15:58:19.955151428Z,2024-04-11T15:58:19.955518138Z,0,2024-04-11T15:58:21.471670226Z,2024-04-11T15:58:22.441620356Z,2024-04-11T15:58:23.463211036Z,2024-04-11T15:58:22.455870991Z,2024-04-11T15:58:22.456333420Z,0
copy,2.1,-1,2024-04-11T15:07:45.36752436Z,2024-04-11T15:07:47.294713138Z,2024-04-11T15:07:48.496349396Z,2024-04-11T15:07:47.451880471Z,2024-04-11T15:07:47.481562252Z,2024-04-11T15:07:49.102125646Z,2024-04-11T15:07:49.694979871Z,2024-04-11T15:07:50.743289602Z,2024-04-11T15:07:49.723478276Z,2024-04-11T15:07:49.736053331Z,0,2024-04-11T15:07:51.285319163Z,2024-04-11T15:07:51.927088574Z,2024-04-11T15:07:52.976736899Z,2024-04-11T15:07:51.956409066Z,2024-04-11T15:07:51.969030222Z,0,2024-04-11T15:07:53.501530335Z,2024-04-11T15:07:54.056663898Z,2024-04-11T15:07:55.107254305Z,2024-04-11T15:07:54.085569811Z,2024-04-11T15:07:54.099579255Z,0,2024-04-11T15:07:55.626346653Z,2024-04-11T15:07:56.206049555Z,2024-04-11T15:07:57.256004166Z,2024-04-11T15:07:56.235071713Z,2024-04-11T15:07:56.248323042Z,0,2024-04-11T15:07:57.746449247Z,2024-04-11T15:07:58.304406593Z,2024-04-11T15:07:59.354880154Z,2024-04-11T15:07:58.333536285Z,2024-04-11T15:07:58.346739010Z,0
csv,1.9,-1,2024-04-11T15:14:42.735399255Z,2024-04-11T15:14:44.518312065Z,2024-04-11T15:14:45.789858694Z,2024-04-11T15:14:44.676587701Z,2024-04-11T15:14:44.774682760Z,2024-04-11T15:14:46.365876558Z,2024-04-11T15:14:46.958130509Z,2024-04-11T15:14:48.058197484Z,2024-04-11T15:14:46.988024030Z,2024-04-11T15:14:47.048279870Z,0,2024-04-11T15:14:48.557029729Z,2024-04-11T15:14:49.161934607Z,2024-04-11T15:14:50.262511495Z,2024-04-11T15:14:49.192745078Z,2024-04-11T15:14:49.253115444Z,0,2024-04-11T15:14:50.809281365Z,2024-04-11T15:14:51.436301469Z,2024-04-11T15:14:52.53623272Z,2024-04-11T15:14:51.465974740Z,2024-04-11T15:14:51.527186636Z,0,2024-04-11T15:14:53.059693155Z,2024-04-11T15:14:53.685272826Z,2024-04-11T15:14:54.78244169Z,2024-04-11T15:14:53.714544419Z,2024-04-11T15:14:53.773224402Z,0,2024-04-11T15:14:55.27888257Z,2024-04-11T15:14:55.876656932Z,2024-04-11T15:14:56.974959992Z,2024-04-11T15:14:55.906717049Z,2024-04-11T15:14:55.966424391Z,0
cv2,157.9,14,2024-04-11T15:35:33.48060012Z,2024-04-11T15:35:35.571993678Z,2024-04-11T15:35:38.516605099Z,2024-04-11T15:35:35.764772297Z,2024-04-11T15:35:37.388340640Z,2024-04-11T15:35:39.055922306Z,2024-04-11T15:35:39.685041293Z,2024-04-11T15:35:40.888299412Z,2024-04-11T15:35:39.697693779Z,2024-04-11T15:35:39.853571848Z,0,2024-04-11T15:35:41.445685288Z,2024-04-11T15:35:42.017319707Z,2024-04-11T15:35:43.222556961Z,2024-04-11T15:35:42.031042812Z,2024-04-11T15:35:42.189544788Z,0,2024-04-11T15:35:43.744672553Z,2024-04-11T15:35:44.35839419Z,2024-04-11T15:35:45.563283045Z,2024-04-11T15:35:44.370776591Z,2024-04-11T15:35:44.530663638Z,0,2024-04-11T15:35:46.051324546Z,2024-04-11T15:35:46.610583776Z,2024-04-11T15:35:47.814912468Z,2024-04-11T15:35:46.623957110Z,2024-04-11T15:35:46.780791728Z,0,2024-04-11T15:35:48.335979785Z,2024-04-11T15:35:49.046475984Z,2024-04-11T15:35:50.246529616Z,2024-04-11T15:35:49.060594057Z,2024-04-11T15:35:49.214895560Z,0
data,11.2,7.5,2024-04-11T15:58:40.510564298Z,2024-04-11T15:58:42.909721611Z,2024-04-11T15:58:44.28333468Z,2024-04-11T15:58:43.131741449Z,2024-04-11T15:58:43.272721894Z,2024-04-11T15:58:45.049366918Z,2024-04-11T15:58:46.282929668Z,2024-04-11T15:58:47.326743862Z,2024-04-11T15:58:46.295504069Z,2024-04-11T15:58:46.315300389Z,0,2024-04-11T15:58:48.424708132Z,2024-04-11T15:58:50.042513108Z,2024-04-11T15:58:51.087861001Z,2024-04-11T15:58:50.055801143Z,2024-04-11T15:58:50.076756715Z,0,2024-04-11T15:58:52.044045713Z,2024-04-11T15:58:54.344412166Z,2024-04-11T15:58:55.389490056Z,2024-04-11T15:58:54.358674910Z,2024-04-11T15:58:54.378746889Z,0,2024-04-11T15:58:56.442293097Z,2024-04-11T15:58:57.720001863Z,2024-04-11T15:58:58.767453628Z,2024-04-11T15:58:57.733766026Z,2024-04-11T15:58:57.754820318Z,0,2024-04-11T15:58:59.539686848Z,2024-04-11T15:59:00.628551188Z,2024-04-11T15:59:01.674910338Z,2024-04-11T15:59:00.641750911Z,2024-04-11T15:59:00.662705051Z,0
datacite,11.3,8.3,2024-04-11T15:12:44.690355372Z,2024-04-11T15:12:46.374708831Z,2024-04-11T15:12:48.356845874Z,2024-04-11T15:12:46.522538609Z,2024-04-11T15:12:47.322391558Z,2024-04-11T15:12:48.91452832Z,2024-04-11T15:12:49.570395358Z,2024-04-11T15:12:50.778515102Z,2024-04-11T15:12:49.584300751Z,2024-04-11T15:12:49.747641198Z,0,2024-04-11T15:12:51.255313724Z,2024-04-11T15:12:51.81222114Z,2024-04-11T15:12:53.016951594Z,2024-04-11T15:12:51.826044624Z,2024-04-11T15:12:51.986796013Z,0,2024-04-11T15:12:53.519206052Z,2024-04-11T15:12:54.080003298Z,2024-04-11T15:12:55.278130793Z,2024-04-11T15:12:54.092891329Z,2024-04-11T15:12:54.250661592Z,0,2024-04-11T15:12:55.770615356Z,2024-04-11T15:12:56.335004863Z,2024-04-11T15:12:57.539048832Z,2024-04-11T15:12:56.348674917Z,2024-04-11T15:12:56.507833133Z,0,2024-04-11T15:12:58.062550055Z,2024-04-11T15:12:58.672803196Z,2024-04-11T15:12:59.873018662Z,2024-04-11T15:12:58.686643347Z,2024-04-11T15:12:58.846310838Z,0
dataset,11.6,8,2024-04-11T15:25:32.051429083Z,2024-04-11T15:25:34.164811952Z,2024-04-11T15:25:36.566481253Z,2024-04-11T15:25:34.329674985Z,2024-04-11T15:25:35.504639013Z,2024-04-11T15:25:37.112058042Z,2024-04-11T15:25:37.759281075Z,2024-04-11T15:25:39.099415947Z,2024-04-11T15:25:37.772572799Z,2024-04-11T15:25:38.045011333Z,0,2024-04-11T15:25:39.605831217Z,2024-04-11T15:25:40.206175582Z,2024-04-11T15:25:41.549075992Z,2024-04-11T15:25:40.219399811Z,2024-04-11T15:25:40.495749688Z,0,2024-04-11T15:25:42.006225903Z,2024-04-11T15:25:42.603278862Z,2024-04-11T15:25:43.946800117Z,2024-04-11T15:25:42.617050891Z,2024-04-11T15:25:42.891524050Z,0,2024-04-11T15:25:44.467433635Z,2024-04-11T15:25:45.080314527Z,2024-04-11T15:25:46.416291806Z,2024-04-11T15:25:45.092705037Z,2024-04-11T15:25:45.362583055Z,0,2024-04-11T15:25:46.91199448Z,2024-04-11T15:25:47.506171372Z,2024-04-11T15:25:48.847909116Z,2024-04-11T15:25:47.520137796Z,2024-04-11T15:25:47.792629907Z,0
datetime,8.9,6.1,2024-04-11T15:08:12.405749794Z,2024-04-11T15:08:14.248229737Z,2024-04-11T15:08:15.459070143Z,2024-04-11T15:08:14.430355785Z,2024-04-11T15:08:14.446043295Z,2024-04-11T15:08:15.991996658Z,2024-04-11T15:08:16.605132522Z,2024-04-11T15:08:17.636575194Z,2024-04-11T15:08:16.624753083Z,2024-04-11T15:08:16.627292094Z,0,2024-04-11T15:08:18.127924344Z,2024-04-11T15:08:18.749475289Z,2024-04-11T15:08:19.780564469Z,2024-04-11T15:08:18.769789211Z,2024-04-11T15:08:18.772165927Z,0,2024-04-11T15:08:20.311990665Z,2024-04-11T15:08:20.861849105Z,2024-04-11T15:08:21.891635321Z,2024-04-11T15:08:20.880801875Z,2024-04-11T15:08:20.883361826Z,0,2024-04-11T15:08:22.354956343Z,2024-04-11T15:08:22.942302868Z,2024-04-11T15:08:23.973191931Z,2024-04-11T15:08:22.962782271Z,2024-04-11T15:08:22.965220625Z,0,2024-04-11T15:08:24.47676527Z,2024-04-11T15:08:25.055791721Z,2024-04-11T15:08:26.087117336Z,2024-04-11T15:08:25.076331775Z,2024-04-11T15:08:25.078898716Z,0
deriva,15.2,12.1,2024-04-11T15:31:18.450202321Z,2024-04-11T15:31:20.281323652Z,2024-04-11T15:31:21.519720836Z,2024-04-11T15:31:20.439013139Z,2024-04-11T15:31:20.505098562Z,2024-04-11T15:31:22.006272619Z,2024-04-11T15:31:22.579115534Z,2024-04-11T15:31:23.620498118Z,2024-04-11T15:31:22.592807430Z,2024-04-11T15:31:22.610552962Z,0,2024-04-11T15:31:24.123046525Z,2024-04-11T15:31:24.73573904Z,2024-04-11T15:31:25.776505976Z,2024-04-11T15:31:24.749216550Z,2024-04-11T15:31:24.766510705Z,0,2024-04-11T15:31:26.261573347Z,2024-04-11T15:31:26.938792297Z,2024-04-11T15:31:27.982876457Z,2024-04-11T15:31:26.952968779Z,2024-04-11T15:31:26.972622647Z,0,2024-04-11T15:31:28.470802804Z,2024-04-11T15:31:29.088567537Z,2024-04-11T15:31:30.132978244Z,2024-04-11T15:31:29.103752674Z,2024-04-11T15:31:29.122854384Z,0,2024-04-11T15:31:30.690532926Z,2024-04-11T15:31:31.274511363Z,2024-04-11T15:31:32.314887777Z,2024-04-11T15:31:31.287323461Z,2024-04-11T15:31:31.304452539Z,0
