imports,buldingtime,installtime,created,started,finished,import.start,import.stop,run1.created,run1.started,run1.finished,run1.import.start,run1.import.stop,run1.,run2.created,run2.started,run2.finished,run2.import.start,run2.import.stop,run2.,run3.created,run3.started,run3.finished,run3.import.start,run3.import.stop,run3.,run4.created,run4.started,run4.finished,run4.import.start,run4.import.stop,run4.,run5.created,run5.started,run5.finished,run5.import.start,run5.import.stop,run5.
argparse,7.6,5,2024-04-11T17:32:05.858843827Z,2024-04-11T17:32:07.743682309Z,2024-04-11T17:32:08.950016381Z,2024-04-11T17:32:07.895441281Z,2024-04-11T17:32:07.937254232Z,2024-04-11T17:32:09.594997167Z,2024-04-11T17:32:10.24708702Z,2024-04-11T17:32:11.280758358Z,2024-04-11T17:32:10.260154280Z,2024-04-11T17:32:10.271386231Z,0,2024-04-11T17:32:11.733557575Z,2024-04-11T17:32:12.258617788Z,2024-04-11T17:32:13.292305809Z,2024-04-11T17:32:12.271293364Z,2024-04-11T17:32:12.282517510Z,0,2024-04-11T17:32:13.745780624Z,2024-04-11T17:32:14.320157944Z,2024-04-11T17:32:15.352995194Z,2024-04-11T17:32:14.333692853Z,2024-04-11T17:32:14.344896870Z,0,2024-04-11T17:32:15.806123439Z,2024-04-11T17:32:16.32460475Z,2024-04-11T17:32:17.35917456Z,2024-04-11T17:32:16.339007581Z,2024-04-11T17:32:16.350662945Z,0,2024-04-11T17:32:17.824842328Z,2024-04-11T17:32:18.454233937Z,2024-04-11T17:32:19.487172244Z,2024-04-11T17:32:18.467172708Z,2024-04-11T17:32:18.478146220Z,0
clean,10,6.1,2024-04-11T18:02:38.025949862Z,2024-04-11T18:02:40.215866937Z,2024-04-11T18:02:41.397917611Z,2024-04-11T18:02:40.380834034Z,2024-04-11T18:02:40.386765310Z,2024-04-11T18:02:42.01787565Z,2024-04-11T18:02:42.845091006Z,2024-04-11T18:02:43.866440529Z,2024-04-11T18:02:42.858621849Z,2024-04-11T18:02:42.858928049Z,0,2024-04-11T18:02:44.386324267Z,2024-04-11T18:02:45.169754616Z,2024-04-11T18:02:46.191123097Z,2024-04-11T18:02:45.184006528Z,2024-04-11T18:02:45.184545485Z,0,2024-04-11T18:02:46.845424458Z,2024-04-11T18:02:47.619182375Z,2024-04-11T18:02:48.639064184Z,2024-04-11T18:02:47.631416390Z,2024-04-11T18:02:47.631796827Z,0,2024-04-11T18:02:49.433645129Z,2024-04-11T18:02:50.135872296Z,2024-04-11T18:02:51.158150762Z,2024-04-11T18:02:50.149767935Z,2024-04-11T18:02:50.150187947Z,0,2024-04-11T18:02:51.834764773Z,2024-04-11T18:02:52.783149658Z,2024-04-11T18:02:53.80233633Z,2024-04-11T18:02:52.795651420Z,2024-04-11T18:02:52.795976024Z,0
collections,2.8,-1,2024-04-11T17:28:23.220057232Z,2024-04-11T17:28:25.280791239Z,2024-04-11T17:28:26.540125739Z,2024-04-11T17:28:25.475143186Z,2024-04-11T17:28:25.526274192Z,2024-04-11T17:28:27.131211248Z,2024-04-11T17:28:27.687020315Z,2024-04-11T17:28:28.742556912Z,2024-04-11T17:28:27.716711588Z,2024-04-11T17:28:27.734673391Z,0,2024-04-11T17:28:29.277900342Z,2024-04-11T17:28:29.856454356Z,2024-04-11T17:28:30.908922773Z,2024-04-11T17:28:29.883175973Z,2024-04-11T17:28:29.900988150Z,0,2024-04-11T17:28:31.435459678Z,2024-04-11T17:28:32.048195025Z,2024-04-11T17:28:33.103985493Z,2024-04-11T17:28:32.078259151Z,2024-04-11T17:28:32.095632325Z,0,2024-04-11T17:28:33.62003172Z,2024-04-11T17:28:34.195443448Z,2024-04-11T17:28:35.251940631Z,2024-04-11T17:28:34.226028284Z,2024-04-11T17:28:34.243697429Z,0,2024-04-11T17:28:35.700689875Z,2024-04-11T17:28:36.311922575Z,2024-04-11T17:28:37.36810518Z,2024-04-11T17:28:36.340753262Z,2024-04-11T17:28:36.358165802Z,0
colmena,18.3,14.5,2024-04-11T18:16:52.41818135Z,2024-04-11T18:16:54.881976875Z,2024-04-11T18:16:56.06130026Z,2024-04-11T18:16:55.034841781Z,2024-04-11T18:16:55.049539538Z,2024-04-11T18:16:56.97759497Z,2024-04-11T18:16:58.236663963Z,2024-04-11T18:16:59.257223582Z,2024-04-11T18:16:58.259366393Z,2024-04-11T18:16:58.259381297Z,0,2024-04-11T18:17:00.037472978Z,2024-04-11T18:17:01.285380248Z,2024-04-11T18:17:02.305514785Z,2024-04-11T18:17:01.301983397Z,2024-04-11T18:17:01.301997227Z,0,2024-04-11T18:17:03.228255424Z,2024-04-11T18:17:04.015447464Z,2024-04-11T18:17:05.03596569Z,2024-04-11T18:17:04.028651337Z,2024-04-11T18:17:04.028663845Z,0,2024-04-11T18:17:05.660556218Z,2024-04-11T18:17:06.369216368Z,2024-04-11T18:17:07.389494482Z,2024-04-11T18:17:06.382043128Z,2024-04-11T18:17:06.382426269Z,0,2024-04-11T18:17:07.987418399Z,2024-04-11T18:17:08.732016332Z,2024-04-11T18:17:09.752598693Z,2024-04-11T18:17:08.745693230Z,2024-04-11T18:17:08.746044800Z,0
common,11.9,7.9,2024-04-11T18:18:48.202612079Z,2024-04-11T18:18:50.467460381Z,2024-04-11T18:18:51.633855417Z,2024-04-11T18:18:50.616227307Z,2024-04-11T18:18:50.621783048Z,2024-04-11T18:18:52.277868474Z,2024-04-11T18:18:53.083754654Z,2024-04-11T18:18:54.104750838Z,2024-04-11T18:18:53.097387871Z,2024-04-11T18:18:53.097625347Z,0,2024-04-11T18:18:54.686207211Z,2024-04-11T18:18:55.371894583Z,2024-04-11T18:18:56.390420513Z,2024-04-11T18:18:55.383610075Z,2024-04-11T18:18:55.384084315Z,0,2024-04-11T18:18:57.044684326Z,2024-04-11T18:18:57.89735561Z,2024-04-11T18:18:58.917710263Z,2024-04-11T18:18:57.910945574Z,2024-04-11T18:18:57.911233746Z,0,2024-04-11T18:18:59.628172701Z,2024-04-11T18:19:00.250873254Z,2024-04-11T18:19:01.270163457Z,2024-04-11T18:19:00.263633018Z,2024-04-11T18:19:00.263938486Z,0,2024-04-11T18:19:01.893441002Z,2024-04-11T18:19:02.707672197Z,2024-04-11T18:19:03.724896966Z,2024-04-11T18:19:02.718302632Z,2024-04-11T18:19:02.718314723Z,0
copy,2.1,-1,2024-04-11T17:29:31.468736379Z,2024-04-11T17:29:33.149740811Z,2024-04-11T17:29:34.343389335Z,2024-04-11T17:29:33.303364136Z,2024-04-11T17:29:33.328416803Z,2024-04-11T17:29:34.842499449Z,2024-04-11T17:29:35.342679962Z,2024-04-11T17:29:36.390087925Z,2024-04-11T17:29:35.369614845Z,2024-04-11T17:29:35.382001186Z,0,2024-04-11T17:29:36.92299511Z,2024-04-11T17:29:37.540784908Z,2024-04-11T17:29:38.596410799Z,2024-04-11T17:29:37.571942528Z,2024-04-11T17:29:37.588998820Z,0,2024-04-11T17:29:39.104655541Z,2024-04-11T17:29:39.687159556Z,2024-04-11T17:29:40.737005428Z,2024-04-11T17:29:39.715467439Z,2024-04-11T17:29:39.728603313Z,0,2024-04-11T17:29:41.196602046Z,2024-04-11T17:29:41.838164924Z,2024-04-11T17:29:42.887091817Z,2024-04-11T17:29:41.867229553Z,2024-04-11T17:29:41.879997848Z,0,2024-04-11T17:29:43.399064805Z,2024-04-11T17:29:43.953771769Z,2024-04-11T17:29:45.002019455Z,2024-04-11T17:29:43.982153855Z,2024-04-11T17:29:43.994807433Z,0
csv,1.9,-1,2024-04-11T17:36:22.450345294Z,2024-04-11T17:36:24.210927137Z,2024-04-11T17:36:25.474500289Z,2024-04-11T17:36:24.366140401Z,2024-04-11T17:36:24.460146759Z,2024-04-11T17:36:25.99219607Z,2024-04-11T17:36:26.606505624Z,2024-04-11T17:36:27.705277509Z,2024-04-11T17:36:26.635519251Z,2024-04-11T17:36:26.696006570Z,0,2024-04-11T17:36:28.195840181Z,2024-04-11T17:36:28.84385987Z,2024-04-11T17:36:29.946943013Z,2024-04-11T17:36:28.876282798Z,2024-04-11T17:36:28.937975748Z,0,2024-04-11T17:36:30.660277399Z,2024-04-11T17:36:31.34536526Z,2024-04-11T17:36:32.444677746Z,2024-04-11T17:36:31.375105232Z,2024-04-11T17:36:31.435655349Z,0,2024-04-11T17:36:32.933131008Z,2024-04-11T17:36:33.474592614Z,2024-04-11T17:36:34.577359422Z,2024-04-11T17:36:33.504163916Z,2024-04-11T17:36:33.567930466Z,0,2024-04-11T17:36:35.047170012Z,2024-04-11T17:36:35.595688677Z,2024-04-11T17:36:36.694986425Z,2024-04-11T17:36:35.624857071Z,2024-04-11T17:36:35.686200560Z,0
cv2,153,13.2,2024-04-11T17:56:48.845683616Z,2024-04-11T17:56:50.813679792Z,2024-04-11T17:56:53.812020642Z,2024-04-11T17:56:51.022940958Z,2024-04-11T17:56:52.698956954Z,2024-04-11T17:56:54.397187138Z,2024-04-11T17:56:54.975879174Z,2024-04-11T17:56:56.182875018Z,2024-04-11T17:56:54.990100233Z,2024-04-11T17:56:55.146241457Z,0,2024-04-11T17:56:56.649835279Z,2024-04-11T17:56:57.211561988Z,2024-04-11T17:56:58.41500827Z,2024-04-11T17:56:57.224831303Z,2024-04-11T17:56:57.381183222Z,0,2024-04-11T17:56:58.881483166Z,2024-04-11T17:56:59.499493958Z,2024-04-11T17:57:00.697979733Z,2024-04-11T17:56:59.511601000Z,2024-04-11T17:56:59.666432247Z,0,2024-04-11T17:57:01.182852524Z,2024-04-11T17:57:01.75775252Z,2024-04-11T17:57:02.961517792Z,2024-04-11T17:57:01.771468328Z,2024-04-11T17:57:01.925980236Z,0,2024-04-11T17:57:03.449880575Z,2024-04-11T17:57:04.038491811Z,2024-04-11T17:57:05.245555897Z,2024-04-11T17:57:04.052172119Z,2024-04-11T17:57:04.211243455Z,0
data,10,7.3,2024-04-11T18:19:19.808188858Z,2024-04-11T18:19:22.190529268Z,2024-04-11T18:19:23.512040778Z,2024-04-11T18:19:22.364497203Z,2024-04-11T18:19:22.499814346Z,2024-04-11T18:19:24.216016909Z,2024-04-11T18:19:25.063626595Z,2024-04-11T18:19:26.108368426Z,2024-04-11T18:19:25.076279808Z,2024-04-11T18:19:25.097256728Z,0,2024-04-11T18:19:26.870904535Z,2024-04-11T18:19:27.695244027Z,2024-04-11T18:19:28.739501863Z,2024-04-11T18:19:27.708324816Z,2024-04-11T18:19:27.729124388Z,0,2024-04-11T18:19:29.17084927Z,2024-04-11T18:19:29.880016806Z,2024-04-11T18:19:30.925153788Z,2024-04-11T18:19:29.894214599Z,2024-04-11T18:19:29.915166499Z,0,2024-04-11T18:19:31.536890202Z,2024-04-11T18:19:32.154520386Z,2024-04-11T18:19:33.200115895Z,2024-04-11T18:19:32.168496062Z,2024-04-11T18:19:32.189997449Z,0,2024-04-11T18:19:33.776246022Z,2024-04-11T18:19:34.398930033Z,2024-04-11T18:19:35.447180629Z,2024-04-11T18:19:34.414755104Z,2024-04-11T18:19:34.435408094Z,0
datacite,11,8.3,2024-04-11T17:34:27.256863694Z,2024-04-11T17:34:28.992661237Z,2024-04-11T17:34:31.001305035Z,2024-04-11T17:34:29.145085998Z,2024-04-11T17:34:29.959368724Z,2024-04-11T17:34:31.579185254Z,2024-04-11T17:34:32.140136746Z,2024-04-11T17:34:33.337658088Z,2024-04-11T17:34:32.150202760Z,2024-04-11T17:34:32.306970675Z,0,2024-04-11T17:34:33.882718473Z,2024-04-11T17:34:34.44769795Z,2024-04-11T17:34:35.649044044Z,2024-04-11T17:34:34.461155675Z,2024-04-11T17:34:34.619359887Z,0,2024-04-11T17:34:36.196230214Z,2024-04-11T17:34:36.850980787Z,2024-04-11T17:34:38.052228061Z,2024-04-11T17:34:36.864224109Z,2024-04-11T17:34:37.022115240Z,0,2024-04-11T17:34:38.543924835Z,2024-04-11T17:34:39.146538461Z,2024-04-11T17:34:40.348983043Z,2024-04-11T17:34:39.160069627Z,2024-04-11T17:34:39.319527689Z,0,2024-04-11T17:34:40.868012433Z,2024-04-11T17:34:41.464479499Z,2024-04-11T17:34:42.67118296Z,2024-04-11T17:34:41.480989977Z,2024-04-11T17:34:41.640825553Z,0
dataset,11.4,8,2024-04-11T17:47:00.433151684Z,2024-04-11T17:47:02.624877015Z,2024-04-11T17:47:04.998024884Z,2024-04-11T17:47:02.778458938Z,2024-04-11T17:47:03.935876457Z,2024-04-11T17:47:05.533252921Z,2024-04-11T17:47:06.166306706Z,2024-04-11T17:47:07.507093079Z,2024-04-11T17:47:06.179605523Z,2024-04-11T17:47:06.453137203Z,0,2024-04-11T17:47:08.010823796Z,2024-04-11T17:47:08.653559385Z,2024-04-11T17:47:09.994195176Z,2024-04-11T17:47:08.667353769Z,2024-04-11T17:47:08.943821782Z,0,2024-04-11T17:47:10.514831649Z,2024-04-11T17:47:11.120970355Z,2024-04-11T17:47:12.464176444Z,2024-04-11T17:47:11.134049823Z,2024-04-11T17:47:11.409832427Z,0,2024-04-11T17:47:12.940126842Z,2024-04-11T17:47:13.536188316Z,2024-04-11T17:47:14.865834574Z,2024-04-11T17:47:13.549486367Z,2024-04-11T17:47:13.816252446Z,0,2024-04-11T17:47:15.339356517Z,2024-04-11T17:47:15.881615163Z,2024-04-11T17:47:17.210651027Z,2024-04-11T17:47:15.894217238Z,2024-04-11T17:47:16.158897290Z,0
datetime,8.3,5.8,2024-04-11T17:29:57.464085733Z,2024-04-11T17:29:59.255880256Z,2024-04-11T17:30:00.471377823Z,2024-04-11T17:29:59.443173762Z,2024-04-11T17:29:59.458895552Z,2024-04-11T17:30:00.993433206Z,2024-04-11T17:30:01.639609367Z,2024-04-11T17:30:02.67135974Z,2024-04-11T17:30:01.660157931Z,2024-04-11T17:30:01.662672068Z,0,2024-04-11T17:30:03.176012141Z,2024-04-11T17:30:03.782275488Z,2024-04-11T17:30:04.814411173Z,2024-04-11T17:30:03.805391984Z,2024-04-11T17:30:03.805822177Z,0,2024-04-11T17:30:05.304124117Z,2024-04-11T17:30:05.908107369Z,2024-04-11T17:30:06.940816365Z,2024-04-11T17:30:05.935803269Z,2024-04-11T17:30:05.935817825Z,0,2024-04-11T17:30:07.398010743Z,2024-04-11T17:30:08.032917166Z,2024-04-11T17:30:09.065517128Z,2024-04-11T17:30:08.054325355Z,2024-04-11T17:30:08.056993028Z,0,2024-04-11T17:30:09.577549626Z,2024-04-11T17:30:10.168170913Z,2024-04-11T17:30:11.200452251Z,2024-04-11T17:30:10.191595958Z,2024-04-11T17:30:10.191609472Z,0
