imports,buldingtime,installtime,created,started,finished,import.start,import.stop,run1.created,run1.started,run1.finished,run1.import.start,run1.import.stop,run2.created,run2.started,run2.finished,run2.import.start,run2.import.stop,run3.created,run3.started,run3.finished,run3.import.start,run3.import.stop,run4.created,run4.started,run4.finished,run4.import.start,run4.import.stop,run5.created,run5.started,run5.finished,run5.import.start,run5.import.stop
collections;os,2.1,-1,2024-02-24T18:56:04.065544402Z,2024-02-24T18:56:06.410607359Z,2024-02-24T18:56:07.620849175Z,2024-02-24T18:56:06.582989700Z,2024-02-24T18:56:06.607883891Z,2024-02-24T18:56:08.228745601Z,2024-02-24T18:56:08.818685716Z,2024-02-24T18:56:09.878111656Z,2024-02-24T18:56:08.848889049Z,2024-02-24T18:56:08.869972573Z,2024-02-24T18:56:10.447419833Z,2024-02-24T18:56:11.053101537Z,2024-02-24T18:56:12.107523593Z,2024-02-24T18:56:11.082460592Z,2024-02-24T18:56:11.099670289Z,2024-02-24T18:56:12.609970639Z,2024-02-24T18:56:13.217581273Z,2024-02-24T18:56:14.273065576Z,2024-02-24T18:56:13.248113273Z,2024-02-24T18:56:13.265288813Z,2024-02-24T18:56:14.81945254Z,2024-02-24T18:56:15.381698401Z,2024-02-24T18:56:16.461808271Z,2024-02-24T18:56:15.433594967Z,2024-02-24T18:56:15.453401658Z,2024-02-24T18:56:16.975648479Z,2024-02-24T18:56:17.559746578Z,2024-02-24T18:56:18.615720559Z,2024-02-24T18:56:17.590090562Z,2024-02-24T18:56:17.607476706Z
colmena,15.6,13,2024-02-24T18:24:16.017721275Z,2024-02-24T18:24:17.931989268Z,2024-02-24T18:24:19.103135032Z,2024-02-24T18:24:18.085416963Z,2024-02-24T18:24:18.091532177Z,2024-02-24T18:24:19.63233421Z,2024-02-24T18:24:20.284677831Z,2024-02-24T18:24:21.305058768Z,2024-02-24T18:24:20.297382934Z,2024-02-24T18:24:20.297678301Z,2024-02-24T18:24:21.809635587Z,2024-02-24T18:24:22.417738604Z,2024-02-24T18:24:23.439765298Z,2024-02-24T18:24:22.431895086Z,2024-02-24T18:24:22.432225470Z,2024-02-24T18:24:23.923408565Z,2024-02-24T18:24:24.46242304Z,2024-02-24T18:24:25.482356372Z,2024-02-24T18:24:24.475330299Z,2024-02-24T18:24:24.475662086Z,2024-02-24T18:24:25.990776283Z,2024-02-24T18:24:26.598707458Z,2024-02-24T18:24:27.618523284Z,2024-02-24T18:24:26.610892817Z,2024-02-24T18:24:26.611198050Z,2024-02-24T18:24:28.126949752Z,2024-02-24T18:24:28.706257063Z,2024-02-24T18:24:29.726594262Z,2024-02-24T18:24:28.719704680Z,2024-02-24T18:24:28.720099426Z
common;data;h5py;json;matplotlib;numpy;os;pdb;quickstats;re,36.1,31.1,2024-02-24T20:50:14.592387725Z,2024-02-24T20:50:16.563413248Z,2024-02-24T20:50:19.359793293Z,2024-02-24T20:50:16.725787113Z,2024-02-24T20:50:18.287155408Z,2024-02-24T20:50:19.94484711Z,2024-02-24T20:50:20.507226946Z,2024-02-24T20:50:21.854484256Z,2024-02-24T20:50:20.520694403Z,2024-02-24T20:50:20.800965664Z,2024-02-24T20:50:22.352734014Z,2024-02-24T20:50:22.997346605Z,2024-02-24T20:50:24.366062281Z,2024-02-24T20:50:23.011302814Z,2024-02-24T20:50:23.313004002Z,2024-02-24T20:50:24.848412817Z,2024-02-24T20:50:25.401186814Z,2024-02-24T20:50:26.750364903Z,2024-02-24T20:50:25.414544335Z,2024-02-24T20:50:25.694808013Z,2024-02-24T20:50:27.233600959Z,2024-02-24T20:50:27.775971831Z,2024-02-24T20:50:29.122208012Z,2024-02-24T20:50:27.789193922Z,2024-02-24T20:50:28.067318304Z,2024-02-24T20:50:29.61206784Z,2024-02-24T20:50:30.121235762Z,2024-02-24T20:50:31.465025803Z,2024-02-24T20:50:30.134054713Z,2024-02-24T20:50:30.410240594Z
copy;datetime;h5py;json;numpy;os;pathlib;re;traceback,16.7,13.7,2024-02-24T20:22:08.839482005Z,2024-02-24T20:22:10.984493448Z,2024-02-24T20:22:13.194695085Z,2024-02-24T20:22:11.163699979Z,2024-02-24T20:22:12.153467655Z,2024-02-24T20:22:13.718745216Z,2024-02-24T20:22:14.271773685Z,2024-02-24T20:22:15.487175409Z,2024-02-24T20:22:14.289918962Z,2024-02-24T20:22:14.453727444Z,2024-02-24T20:22:16.00123482Z,2024-02-24T20:22:16.651141695Z,2024-02-24T20:22:17.87888052Z,2024-02-24T20:22:16.672475511Z,2024-02-24T20:22:16.843080868Z,2024-02-24T20:22:18.351958523Z,2024-02-24T20:22:18.917159917Z,2024-02-24T20:22:20.121326707Z,2024-02-24T20:22:18.936455718Z,2024-02-24T20:22:19.088646355Z,2024-02-24T20:22:20.566206371Z,2024-02-24T20:22:21.132472884Z,2024-02-24T20:22:22.333184485Z,2024-02-24T20:22:21.151503242Z,2024-02-24T20:22:21.298140299Z,2024-02-24T20:22:22.792905445Z,2024-02-24T20:22:23.395640721Z,2024-02-24T20:22:24.59437029Z,2024-02-24T20:22:23.415335763Z,2024-02-24T20:22:23.561425272Z
csv;json;os;pathlib;re,6.4,4.7,2024-02-24T17:45:43.697819111Z,2024-02-24T17:45:45.543014443Z,2024-02-24T17:45:46.782676035Z,2024-02-24T17:45:45.693350111Z,2024-02-24T17:45:45.770292983Z,2024-02-24T17:45:47.416263813Z,2024-02-24T17:45:48.037479364Z,2024-02-24T17:45:49.07667233Z,2024-02-24T17:45:48.050176734Z,2024-02-24T17:45:48.067060465Z,2024-02-24T17:45:49.612808316Z,2024-02-24T17:45:50.173363238Z,2024-02-24T17:45:51.213415256Z,2024-02-24T17:45:50.186498267Z,2024-02-24T17:45:50.203295465Z,2024-02-24T17:45:51.680641437Z,2024-02-24T17:45:52.274512878Z,2024-02-24T17:45:53.314316294Z,2024-02-24T17:45:52.286835607Z,2024-02-24T17:45:52.304300632Z,2024-02-24T17:45:53.916727496Z,2024-02-24T17:45:54.440756319Z,2024-02-24T17:45:55.479930397Z,2024-02-24T17:45:54.453760953Z,2024-02-24T17:45:54.470643083Z,2024-02-24T17:45:55.959867156Z,2024-02-24T17:45:56.564223751Z,2024-02-24T17:45:57.603558045Z,2024-02-24T17:45:56.577347075Z,2024-02-24T17:45:56.594250993Z
csv;numpy;os,12.4,9.4,2024-02-24T19:21:32.285369591Z,2024-02-24T19:21:34.342296232Z,2024-02-24T19:21:36.284540987Z,2024-02-24T19:21:34.497337118Z,2024-02-24T19:21:35.248134425Z,2024-02-24T19:21:36.880850551Z,2024-02-24T19:21:37.600603014Z,2024-02-24T19:21:38.765692637Z,2024-02-24T19:21:37.613206322Z,2024-02-24T19:21:37.737854465Z,2024-02-24T19:21:39.283972754Z,2024-02-24T19:21:39.990467718Z,2024-02-24T19:21:41.158095416Z,2024-02-24T19:21:40.002696756Z,2024-02-24T19:21:40.128909077Z,2024-02-24T19:21:41.770299225Z,2024-02-24T19:21:42.396445706Z,2024-02-24T19:21:43.561286327Z,2024-02-24T19:21:42.409715867Z,2024-02-24T19:21:42.534041572Z,2024-02-24T19:21:44.063959179Z,2024-02-24T19:21:44.704514181Z,2024-02-24T19:21:45.871201591Z,2024-02-24T19:21:44.719401542Z,2024-02-24T19:21:44.845175494Z,2024-02-24T19:21:46.375284007Z,2024-02-24T19:21:46.956511966Z,2024-02-24T19:21:48.125908718Z,2024-02-24T19:21:46.971388533Z,2024-02-24T19:21:47.098288418Z
csv;os,1.4,-1,2024-02-24T18:38:19.831110106Z,2024-02-24T18:38:21.690986144Z,2024-02-24T18:38:22.945576971Z,2024-02-24T18:38:21.846724079Z,2024-02-24T18:38:21.931226627Z,2024-02-24T18:38:23.472341058Z,2024-02-24T18:38:24.132836317Z,2024-02-24T18:38:25.229153306Z,2024-02-24T18:38:24.160234136Z,2024-02-24T18:38:24.220157396Z,2024-02-24T18:38:25.711456883Z,2024-02-24T18:38:26.486974984Z,2024-02-24T18:38:27.583704566Z,2024-02-24T18:38:26.513852610Z,2024-02-24T18:38:26.573861559Z,2024-02-24T18:38:28.12875724Z,2024-02-24T18:38:28.691480437Z,2024-02-24T18:38:29.791866962Z,2024-02-24T18:38:28.721685454Z,2024-02-24T18:38:28.782521890Z,2024-02-24T18:38:30.327018323Z,2024-02-24T18:38:30.913726849Z,2024-02-24T18:38:32.013684547Z,2024-02-24T18:38:30.943749688Z,2024-02-24T18:38:31.004470027Z,2024-02-24T18:38:32.50891344Z,2024-02-24T18:38:33.078066064Z,2024-02-24T18:38:34.176568024Z,2024-02-24T18:38:33.105748593Z,2024-02-24T18:38:33.166470967Z
csv;os;pandas;pathlib,21.1,17,2024-02-24T19:37:49.06051554Z,2024-02-24T19:37:51.103865959Z,2024-02-24T19:37:54.273607817Z,2024-02-24T19:37:51.269044883Z,2024-02-24T19:37:53.183101789Z,2024-02-24T19:37:54.85884356Z,2024-02-24T19:37:55.445632314Z,2024-02-24T19:37:56.895840301Z,2024-02-24T19:37:55.459713898Z,2024-02-24T19:37:55.826196881Z,2024-02-24T19:37:57.418138771Z,2024-02-24T19:37:58.070687487Z,2024-02-24T19:37:59.521166261Z,2024-02-24T19:37:58.084124262Z,2024-02-24T19:37:58.452569499Z,2024-02-24T19:37:59.987479861Z,2024-02-24T19:38:00.533507225Z,2024-02-24T19:38:01.986232967Z,2024-02-24T19:38:00.546897261Z,2024-02-24T19:38:00.915758242Z,2024-02-24T19:38:02.450462059Z,2024-02-24T19:38:03.006640534Z,2024-02-24T19:38:04.458326249Z,2024-02-24T19:38:03.020136581Z,2024-02-24T19:38:03.388413845Z,2024-02-24T19:38:05.008817679Z,2024-02-24T19:38:05.732278192Z,2024-02-24T19:38:07.174626246Z,2024-02-24T19:38:05.744054398Z,2024-02-24T19:38:06.109906371Z
csv;pandas,19.5,16,2024-02-24T17:35:29.979270952Z,2024-02-24T17:35:32.032285208Z,2024-02-24T17:35:35.102153328Z,2024-02-24T17:35:32.161039280Z,2024-02-24T17:35:34.015123077Z,2024-02-24T17:35:35.721712466Z,2024-02-24T17:35:36.333376626Z,2024-02-24T17:35:37.774470932Z,2024-02-24T17:35:36.346314752Z,2024-02-24T17:35:36.712270274Z,2024-02-24T17:35:38.252483339Z,2024-02-24T17:35:38.841550168Z,2024-02-24T17:35:40.287363012Z,2024-02-24T17:35:38.855339732Z,2024-02-24T17:35:39.218776568Z,2024-02-24T17:35:40.771105139Z,2024-02-24T17:35:41.316092103Z,2024-02-24T17:35:42.76551747Z,2024-02-24T17:35:41.328229667Z,2024-02-24T17:35:41.694752881Z,2024-02-24T17:35:43.224113621Z,2024-02-24T17:35:43.757922685Z,2024-02-24T17:35:45.203430959Z,2024-02-24T17:35:43.769784638Z,2024-02-24T17:35:44.137038916Z,2024-02-24T17:35:45.654976177Z,2024-02-24T17:35:46.320306196Z,2024-02-24T17:35:47.775177833Z,2024-02-24T17:35:46.334111792Z,2024-02-24T17:35:46.705330668Z
cv2;numpy;pathlib;typing,151.3,16.3,2024-02-24T16:49:06.520196654Z,2024-02-24T16:49:09.02357653Z,2024-02-24T16:49:11.983657152Z,2024-02-24T16:49:09.194949373Z,2024-02-24T16:49:10.867289463Z,2024-02-24T16:49:12.616860141Z,2024-02-24T16:49:13.262113163Z,2024-02-24T16:49:14.458501388Z,2024-02-24T16:49:13.274545869Z,2024-02-24T16:49:13.424678413Z,2024-02-24T16:49:14.997553422Z,2024-02-24T16:49:15.633600642Z,2024-02-24T16:49:16.830699839Z,2024-02-24T16:49:15.647671650Z,2024-02-24T16:49:15.798726192Z,2024-02-24T16:49:17.432439702Z,2024-02-24T16:49:18.02348875Z,2024-02-24T16:49:19.219004223Z,2024-02-24T16:49:18.036868350Z,2024-02-24T16:49:18.186948191Z,2024-02-24T16:49:19.800106532Z,2024-02-24T16:49:20.397974598Z,2024-02-24T16:49:21.593099794Z,2024-02-24T16:49:20.410771236Z,2024-02-24T16:49:20.560187976Z,2024-02-24T16:49:22.135835539Z,2024-02-24T16:49:22.775969991Z,2024-02-24T16:49:23.975282151Z,2024-02-24T16:49:22.789443829Z,2024-02-24T16:49:22.939539664Z
datacite;datetime;hashlib;jsonschema;mimetypes;pathlib;puremagic;traceback;urllib,15.9,12.9,2024-02-24T17:33:16.876219077Z,2024-02-24T17:33:18.723200527Z,2024-02-24T17:33:20.820548551Z,2024-02-24T17:33:18.902627765Z,2024-02-24T17:33:19.776707242Z,2024-02-24T17:33:21.430827385Z,2024-02-24T17:33:22.071897172Z,2024-02-24T17:33:23.343876188Z,2024-02-24T17:33:22.091457074Z,2024-02-24T17:33:22.307351155Z,2024-02-24T17:33:23.879176603Z,2024-02-24T17:33:24.484164132Z,2024-02-24T17:33:25.752333161Z,2024-02-24T17:33:24.502311500Z,2024-02-24T17:33:24.715166580Z,2024-02-24T17:33:26.28085689Z,2024-02-24T17:33:26.865106034Z,2024-02-24T17:33:28.13519497Z,2024-02-24T17:33:26.882750380Z,2024-02-24T17:33:27.094234796Z,2024-02-24T17:33:28.614960697Z,2024-02-24T17:33:29.172511028Z,2024-02-24T17:33:30.442501221Z,2024-02-24T17:33:29.191695114Z,2024-02-24T17:33:29.404429499Z,2024-02-24T17:33:30.951232866Z,2024-02-24T17:33:31.538639564Z,2024-02-24T17:33:32.803716157Z,2024-02-24T17:33:31.556595108Z,2024-02-24T17:33:31.769537372Z
dataset;numpy;os;pandas;sklearn;sys;torch,335.8,211.2,2024-02-24T20:58:40.908044296Z,2024-02-24T20:58:43.610761347Z,2024-02-24T20:59:07.277376614Z,2024-02-24T20:58:43.923273792Z,2024-02-24T20:59:02.082139692Z,2024-02-24T20:59:07.874330272Z,2024-02-24T20:59:08.503824062Z,2024-02-24T20:59:12.406895794Z,2024-02-24T20:59:08.516571805Z,2024-02-24T20:59:10.993385613Z,2024-02-24T20:59:12.992290591Z,2024-02-24T20:59:13.650401142Z,2024-02-24T20:59:17.564915916Z,2024-02-24T20:59:13.664121916Z,2024-02-24T20:59:16.162948342Z,2024-02-24T20:59:18.135661675Z,2024-02-24T20:59:18.686375034Z,2024-02-24T20:59:22.567895689Z,2024-02-24T20:59:18.700001823Z,2024-02-24T20:59:21.171284737Z,2024-02-24T20:59:23.074624856Z,2024-02-24T20:59:23.648992891Z,2024-02-24T20:59:27.531671207Z,2024-02-24T20:59:23.663148240Z,2024-02-24T20:59:26.129326844Z,2024-02-24T20:59:28.049391144Z,2024-02-24T20:59:28.672344982Z,2024-02-24T20:59:32.547703553Z,2024-02-24T20:59:28.685890542Z,2024-02-24T20:59:31.154972249Z
