imports,buldingtime,installtime,created,started,finished,import.start,import.stop,run1.created,run1.started,run1.finished,run1.import.start,run1.import.stop,run1.installtime,run2.created,run2.started,run2.finished,run2.import.start,run2.import.stop,run2.installtime,run3.created,run3.started,run3.finished,run3.import.start,run3.import.stop,run3.installtime,run4.created,run4.started,run4.finished,run4.import.start,run4.import.stop,run4.installtime,run5.created,run5.started,run5.finished,run5.import.start,run5.import.stop,run5.installtime
argparse;copy;datetime;funcx;itertools;json;matplotlib;numpy;os;pathlib;shutil;sys;threading;typing,0,28.8012065887451,2024-05-04T07:48:31.279052947Z,2024-05-04T07:48:31.575672368Z,2024-05-04T07:49:02.386208014Z,2024-05-04T07:49:00.709744413Z,2024-05-04T07:49:01.265738654Z,2024-05-04T07:49:03.054141481Z,2024-05-04T07:49:03.272318337Z,2024-05-04T07:49:33.32729583Z,2024-05-04T07:49:31.626864545Z,2024-05-04T07:49:32.235720646Z,27.9877927303314,2024-05-04T07:49:34.31844266Z,2024-05-04T07:49:34.544647481Z,2024-05-04T07:50:04.142558152Z,2024-05-04T07:50:02.561490273Z,2024-05-04T07:50:03.024231449Z,27.6491887569427,2024-05-04T07:50:05.125686144Z,2024-05-04T07:50:05.393016101Z,2024-05-04T07:50:35.847074252Z,2024-05-04T07:50:34.241904927Z,2024-05-04T07:50:34.751541595Z,28.5246093273163,2024-05-04T07:50:36.451735336Z,2024-05-04T07:50:36.677837696Z,2024-05-04T07:51:06.910549037Z,2024-05-04T07:51:05.318794657Z,2024-05-04T07:51:05.823808702Z,28.2048416137695,2024-05-04T07:51:07.953590319Z,2024-05-04T07:51:08.208805903Z,2024-05-04T07:51:38.17040472Z,2024-05-04T07:51:36.535833866Z,2024-05-04T07:51:37.039652574Z,27.9945542812347
argparse;copy;funcx;itertools;json;matplotlib;numpy;os;pathlib;shutil;sys;threading;typing,0,26.690994977951,2024-05-04T07:51:40.693702065Z,2024-05-04T07:51:40.93931884Z,2024-05-04T07:52:09.674500822Z,2024-05-04T07:52:08.063930999Z,2024-05-04T07:52:08.593625225Z,2024-05-04T07:52:10.653666869Z,2024-05-04T07:52:10.884570279Z,2024-05-04T07:52:39.02617375Z,2024-05-04T07:52:37.332245269Z,2024-05-04T07:52:37.901040647Z,26.0606882572174,2024-05-04T07:52:39.990591332Z,2024-05-04T07:52:40.22841647Z,2024-05-04T07:53:07.393792198Z,2024-05-04T07:53:05.722039441Z,2024-05-04T07:53:06.309442568Z,25.1398689746857,2024-05-04T07:53:08.316983952Z,2024-05-04T07:53:08.540860777Z,2024-05-04T07:53:35.548467129Z,2024-05-04T07:53:33.899579084Z,2024-05-04T07:53:34.419054747Z,25.0094792842865,2024-05-04T07:53:36.544649506Z,2024-05-04T07:53:36.778682132Z,2024-05-04T07:54:03.433295568Z,2024-05-04T07:54:01.794302426Z,2024-05-04T07:54:02.350265916Z,24.6715126037598,2024-05-04T07:54:04.421486156Z,2024-05-04T07:54:04.656930598Z,2024-05-04T07:54:31.300288765Z,2024-05-04T07:54:29.589723388Z,2024-05-04T07:54:30.165437151Z,24.5810701847076
argparse;sys,0,3.04728269577026,2024-05-04T07:54:33.421284273Z,2024-05-04T07:54:33.696966008Z,2024-05-04T07:54:38.168351209Z,2024-05-04T07:54:37.145230624Z,2024-05-04T07:54:37.157481360Z,2024-05-04T07:54:38.530211447Z,2024-05-04T07:54:38.740583288Z,2024-05-04T07:54:42.57595199Z,2024-05-04T07:54:41.553096295Z,2024-05-04T07:54:41.565966077Z,2.51903057098389,2024-05-04T07:54:42.934279422Z,2024-05-04T07:54:43.139159117Z,2024-05-04T07:54:46.773434031Z,2024-05-04T07:54:45.751687371Z,2024-05-04T07:54:45.763516414Z,2.343825340271,2024-05-04T07:54:47.123532667Z,2024-05-04T07:54:47.349957776Z,2024-05-04T07:54:50.888922366Z,2024-05-04T07:54:49.867247074Z,2024-05-04T07:54:49.879163572Z,2.2103111743927,2024-05-04T07:54:51.245331007Z,2024-05-04T07:54:51.483362048Z,2024-05-04T07:54:55.060053539Z,2024-05-04T07:54:54.037249004Z,2024-05-04T07:54:54.048903398Z,2.33804440498352,2024-05-04T07:54:55.416677138Z,2024-05-04T07:54:55.636073304Z,2024-05-04T07:54:58.920680623Z,2024-05-04T07:54:57.900132040Z,2024-05-04T07:54:57.911610638Z,2.04374957084656
CLEAN,0,2.77381157875061,2024-05-04T07:55:00.65898829Z,2024-05-04T07:55:00.942591526Z,2024-05-04T07:55:04.997512963Z,2024-05-04T07:55:03.988839128Z,2024-05-04T07:55:03.989076694Z,2024-05-04T07:55:05.363795306Z,2024-05-04T07:55:05.613000323Z,2024-05-04T07:55:09.443412534Z,2024-05-04T07:55:08.434952401Z,2024-05-04T07:55:08.435214641Z,2.56861329078674,2024-05-04T07:55:09.863062074Z,2024-05-04T07:55:10.092731896Z,2024-05-04T07:55:13.635994642Z,2024-05-04T07:55:12.627607753Z,2024-05-04T07:55:12.627933236Z,2.214186668396,2024-05-04T07:55:14.01464585Z,2024-05-04T07:55:14.253132498Z,2024-05-04T07:55:18.091727602Z,2024-05-04T07:55:17.082807400Z,2024-05-04T07:55:17.083094689Z,2.55545520782471,2024-05-04T07:55:18.454449055Z,2024-05-04T07:55:18.676431601Z,2024-05-04T07:55:22.006980521Z,2024-05-04T07:55:20.999446292Z,2024-05-04T07:55:20.999793166Z,2.09757137298584,2024-05-04T07:55:22.345282216Z,2024-05-04T07:55:22.567188807Z,2024-05-04T07:55:25.90573013Z,2024-05-04T07:55:24.897333453Z,2024-05-04T07:55:24.897619368Z,2.11147117614746
CLEAN;os,0,3.06146812438965,2024-05-04T07:55:27.735618756Z,2024-05-04T07:55:28.042885349Z,2024-05-04T07:55:32.402108309Z,2024-05-04T07:55:31.393462771Z,2024-05-04T07:55:31.393953162Z,2024-05-04T07:55:32.764217858Z,2024-05-04T07:55:33.021375516Z,2024-05-04T07:55:36.301242276Z,2024-05-04T07:55:35.293304140Z,2024-05-04T07:55:35.293569847Z,2.05158567428589,2024-05-04T07:55:36.666909544Z,2024-05-04T07:55:36.886611925Z,2024-05-04T07:55:40.765440039Z,2024-05-04T07:55:39.757608401Z,2024-05-04T07:55:39.757952943Z,2.57975554466248,2024-05-04T07:55:41.151125811Z,2024-05-04T07:55:41.392919546Z,2024-05-04T07:55:45.002358465Z,2024-05-04T07:55:43.993613735Z,2024-05-04T07:55:43.993882570Z,2.32833981513977,2024-05-04T07:55:45.364983713Z,2024-05-04T07:55:45.599227296Z,2024-05-04T07:55:49.605152288Z,2024-05-04T07:55:48.596508286Z,2024-05-04T07:55:48.596778685Z,2.70389175415039,2024-05-04T07:55:49.985594338Z,2024-05-04T07:55:50.228807601Z,2024-05-04T07:55:53.871382795Z,2024-05-04T07:55:52.862329500Z,2024-05-04T07:55:52.862582934Z,2.42142868041992
CLEAN;os;pandas,0,15.5556931495667,2024-05-04T07:55:55.553718973Z,2024-05-04T07:55:55.851524126Z,2024-05-04T07:56:13.270377446Z,2024-05-04T07:56:11.715965761Z,2024-05-04T07:56:12.202883578Z,2024-05-04T07:56:14.150772642Z,2024-05-04T07:56:14.364395189Z,2024-05-04T07:56:30.142932747Z,2024-05-04T07:56:28.597344865Z,2024-05-04T07:56:29.076594816Z,13.9558310508728,2024-05-04T07:56:31.052205264Z,2024-05-04T07:56:31.325903428Z,2024-05-04T07:56:46.414239381Z,2024-05-04T07:56:44.836063051Z,2024-05-04T07:56:45.341559322Z,13.2222721576691,2024-05-04T07:56:47.302020986Z,2024-05-04T07:56:47.52032974Z,2024-05-04T07:57:02.495984433Z,2024-05-04T07:57:00.963370873Z,2024-05-04T07:57:01.428515777Z,13.1619663238525,2024-05-04T07:57:03.421275601Z,2024-05-04T07:57:03.640859471Z,2024-05-04T07:57:19.156591058Z,2024-05-04T07:57:17.680299686Z,2024-05-04T07:57:18.092755337Z,13.602986574173,2024-05-04T07:57:20.070910689Z,2024-05-04T07:57:20.266135637Z,2024-05-04T07:57:35.800957092Z,2024-05-04T07:57:34.323967929Z,2024-05-04T07:57:34.736018282Z,13.7299282550812
collections;dataset;imblearn;numpy;os;pandas;sklearn;sys;torch,0,2.62850932677587,2024-05-04T07:57:38.279922662Z,2024-05-04T07:57:38.563439863Z,2024-05-04T08:00:21.611977034Z,2024-05-04T08:00:16.952406662Z,2024-05-04T08:00:20.048520819Z,2024-05-04T08:00:28.777629931Z,2024-05-04T08:00:29.060976116Z,2024-05-04T08:03:18.103375799Z,2024-05-04T08:03:13.429682338Z,2024-05-04T08:03:16.552747540Z,2.72759961287181,2024-05-04T08:03:25.035182492Z,2024-05-04T08:03:25.344564453Z,2024-05-04T08:06:12.653261826Z,2024-05-04T08:06:08.406052651Z,2024-05-04T08:06:11.135203130Z,2.70385755697886,2024-05-04T08:06:19.827161208Z,2024-05-04T08:06:20.078715412Z,2024-05-04T08:09:17.905616374Z,2024-05-04T08:09:13.444963492Z,2024-05-04T08:09:16.377704289Z,2.87802660862605,2024-05-04T08:09:24.835923866Z,2024-05-04T08:09:25.077703932Z,2024-05-04T08:12:19.648715355Z,2024-05-04T08:12:14.905364822Z,2024-05-04T08:12:18.119324850Z,2.817018699646,2024-05-04T08:12:26.845747573Z,2024-05-04T08:12:27.148946147Z,2024-05-04T08:15:22.284180269Z,2024-05-04T08:15:17.960268176Z,2024-05-04T08:15:20.827219121Z,2.83107957045237
collections;dataset;numpy;os;pandas;sklearn;sys;torch,0,2.63669669230779,2024-05-04T08:15:31.86825817Z,2024-05-04T08:15:32.18197795Z,2024-05-04T08:18:15.590387373Z,2024-05-04T08:18:11.096800700Z,2024-05-04T08:18:14.065491701Z,2024-05-04T08:18:22.719859481Z,2024-05-04T08:18:22.938287099Z,2024-05-04T08:21:24.715412323Z,2024-05-04T08:21:20.435703911Z,2024-05-04T08:21:23.246048989Z,2.94676169554393,2024-05-04T08:21:32.197508541Z,2024-05-04T08:21:32.498944919Z,2024-05-04T08:24:12.999479024Z,2024-05-04T08:24:08.949251520Z,2024-05-04T08:24:11.595117667Z,2.59612083037694,2024-05-04T08:24:20.498469598Z,2024-05-04T08:24:20.805125834Z,2024-05-04T08:27:48.477632025Z,2024-05-04T08:27:44.230772250Z,2024-05-04T08:27:46.955872285Z,3.37717999617259,2024-05-04T08:27:55.665362082Z,2024-05-04T08:27:55.928324819Z,2024-05-04T08:30:36.534315295Z,2024-05-04T08:30:32.305319371Z,2024-05-04T08:30:35.112933373Z,2.59505499998728,2024-05-04T08:30:43.687460257Z,2024-05-04T08:30:43.936838201Z,2024-05-04T08:33:34.434906394Z,2024-05-04T08:33:30.375233817Z,2024-05-04T08:33:32.920643088Z,2.76075876951218
collections;importlib;os;sys;torch,0,2.19838130076726,2024-05-04T08:33:43.727326284Z,2024-05-04T08:33:44.030726894Z,2024-05-04T08:35:59.804887717Z,2024-05-04T08:35:56.600116190Z,2024-05-04T08:35:58.454039919Z,2024-05-04T08:36:06.629464539Z,2024-05-04T08:36:06.875417392Z,2024-05-04T08:38:30.073853821Z,2024-05-04T08:38:27.111883341Z,2024-05-04T08:38:28.772201378Z,2.32520326773326,2024-05-04T08:38:36.940258099Z,2024-05-04T08:38:37.188820378Z,2024-05-04T08:40:51.242100876Z,2024-05-04T08:40:48.225827709Z,2024-05-04T08:40:49.918604645Z,2.17121434609095,2024-05-04T08:40:58.120918903Z,2024-05-04T08:40:58.346394702Z,2024-05-04T08:43:22.28457713Z,2024-05-04T08:43:19.208095415Z,2024-05-04T08:43:20.913475618Z,2.3353106657664,2024-05-04T08:43:29.247004417Z,2024-05-04T08:43:29.480712741Z,2024-05-04T08:45:45.741117795Z,2024-05-04T08:45:42.803303957Z,2024-05-04T08:45:44.491969423Z,2.21061329444249,2024-05-04T08:45:52.647092864Z,2024-05-04T08:45:52.902841622Z,2024-05-04T08:48:28.322332384Z,2024-05-04T08:48:25.339724645Z,2024-05-04T08:48:26.973879902Z,2.52842383782069
collections;importlib;os;torch,0,2.20229128599167,2024-05-04T08:48:37.105164514Z,2024-05-04T08:48:37.454619687Z,2024-05-04T08:50:53.528851218Z,2024-05-04T08:50:50.324803345Z,2024-05-04T08:50:52.181886642Z,2024-05-04T08:51:00.788698249Z,2024-05-04T08:51:01.068817201Z,2024-05-04T08:53:16.565621148Z,2024-05-04T08:53:13.670412922Z,2024-05-04T08:53:15.214994580Z,2.19782403707504,2024-05-04T08:53:23.474162851Z,2024-05-04T08:53:23.716698776Z,2024-05-04T08:55:41.134113389Z,2024-05-04T08:55:38.289441570Z,2024-05-04T08:55:39.885119270Z,2.23138822317123,2024-05-04T08:55:48.113809771Z,2024-05-04T08:55:48.367321845Z,2024-05-04T08:58:14.756442322Z,2024-05-04T08:58:11.642929209Z,2024-05-04T08:58:13.438486285Z,2.37700869639715,2024-05-04T08:58:21.468255047Z,2024-05-04T08:58:21.704678645Z,2024-05-04T09:00:47.467597826Z,2024-05-04T09:00:44.349892624Z,2024-05-04T09:00:46.117160510Z,2.36449018319448,2024-05-04T09:00:54.268791981Z,2024-05-04T09:00:54.519212337Z,2024-05-04T09:03:18.201069115Z,2024-05-04T09:03:15.348864655Z,2024-05-04T09:03:16.908678404Z,2.33345724741618
