imports,buldingtime,installtime,created,started,finished,import.start,import.stop,run1.created,run1.started,run1.finished,run1.import.start,run1.import.stop,run1.installtime,run2.created,run2.started,run2.finished,run2.import.start,run2.import.stop,run2.installtime,run3.created,run3.started,run3.finished,run3.import.start,run3.import.stop,run3.installtime,run4.created,run4.started,run4.finished,run4.import.start,run4.import.stop,run4.installtime,run5.created,run5.started,run5.finished,run5.import.start,run5.import.stop,run5.installtime
collections;os,0,-1,2024-05-08T06:00:02.831887852Z,2024-05-08T06:00:03.170645259Z,2024-05-08T06:00:04.264019957Z,2024-05-08T06:00:03.230361018Z,2024-05-08T06:00:03.254177850Z,2024-05-08T06:00:04.577132114Z,2024-05-08T06:00:04.845046555Z,2024-05-08T06:00:05.902865349Z,2024-05-08T06:00:04.871462215Z,2024-05-08T06:00:04.893166168Z,-1,2024-05-08T06:00:06.192345623Z,2024-05-08T06:00:06.456892464Z,2024-05-08T06:00:07.515576326Z,2024-05-08T06:00:06.484029300Z,2024-05-08T06:00:06.505876395Z,-1,2024-05-08T06:00:07.818135104Z,2024-05-08T06:00:08.045076846Z,2024-05-08T06:00:09.113809002Z,2024-05-08T06:00:08.083659113Z,2024-05-08T06:00:08.105286242Z,-1,2024-05-08T06:00:09.43658152Z,2024-05-08T06:00:09.69148147Z,2024-05-08T06:00:10.752945626Z,2024-05-08T06:00:09.721716753Z,2024-05-08T06:00:09.743686895Z,-1,2024-05-08T06:00:11.033120658Z,2024-05-08T06:00:11.26905901Z,2024-05-08T06:00:12.329436614Z,2024-05-08T06:00:11.296844636Z,2024-05-08T06:00:11.319342413Z,-1
colmena,0,12.5190043449402,2024-05-08T06:00:14.430887772Z,2024-05-08T06:00:14.71746467Z,2024-05-08T06:00:28.767423149Z,2024-05-08T06:00:27.760127871Z,2024-05-08T06:00:27.760728929Z,2024-05-08T06:00:29.488598918Z,2024-05-08T06:00:29.744486075Z,2024-05-08T06:00:42.200866503Z,2024-05-08T06:00:41.193409264Z,2024-05-08T06:00:41.193680274Z,10.947948217392,2024-05-08T06:00:42.876108535Z,2024-05-08T06:00:43.161162164Z,2024-05-08T06:00:56.240060324Z,2024-05-08T06:00:55.231504041Z,2024-05-08T06:00:55.231884772Z,11.6137416362762,2024-05-08T06:00:56.888567761Z,2024-05-08T06:00:57.152456821Z,2024-05-08T06:01:09.538221086Z,2024-05-08T06:01:08.530547008Z,2024-05-08T06:01:08.530812645Z,10.9692702293396,2024-05-08T06:01:10.193227264Z,2024-05-08T06:01:10.408795342Z,2024-05-08T06:01:22.267777749Z,2024-05-08T06:01:21.259573578Z,2024-05-08T06:01:21.259927868Z,10.3429396152496,2024-05-08T06:01:22.890020381Z,2024-05-08T06:01:23.14088235Z,2024-05-08T06:01:35.061845255Z,2024-05-08T06:01:34.051560580Z,2024-05-08T06:01:34.051917466Z,10.4256315231323
common;data;h5py;json;matplotlib;numpy;os;pdb;quickstats;re,0.1,30.7658166885376,2024-05-08T06:01:37.573060136Z,2024-05-08T06:01:37.852001074Z,2024-05-08T06:02:10.540083437Z,2024-05-08T06:02:08.967173816Z,2024-05-08T06:02:09.485888986Z,2024-05-08T06:02:11.253923785Z,2024-05-08T06:02:11.540908115Z,2024-05-08T06:02:41.907618066Z,2024-05-08T06:02:40.461660252Z,2024-05-08T06:02:40.854775816Z,28.6021106243134,2024-05-08T06:02:42.759340431Z,2024-05-08T06:02:43.009257357Z,2024-05-08T06:03:14.468867486Z,2024-05-08T06:03:13.033097100Z,2024-05-08T06:03:13.396879113Z,29.6800539493561,2024-05-08T06:03:15.127473328Z,2024-05-08T06:03:15.34670893Z,2024-05-08T06:03:46.541971519Z,2024-05-08T06:03:45.146004379Z,2024-05-08T06:03:45.486374520Z,29.3371510505676,2024-05-08T06:03:47.361725983Z,2024-05-08T06:03:47.609567605Z,2024-05-08T06:04:19.173327368Z,2024-05-08T06:04:17.690244168Z,2024-05-08T06:04:18.116457057Z,29.7528531551361,2024-05-08T06:04:20.124473421Z,2024-05-08T06:04:20.401340973Z,2024-05-08T06:04:51.120406565Z,2024-05-08T06:04:49.699882483Z,2024-05-08T06:04:50.061098922Z,28.8959662914276
copy;datetime;h5py;json;numpy;os;pathlib;re;traceback,0,11.1164903640747,2024-05-08T06:04:54.141981667Z,2024-05-08T06:04:54.437533747Z,2024-05-08T06:05:07.116812843Z,2024-05-08T06:05:05.855389176Z,2024-05-08T06:05:06.082380964Z,2024-05-08T06:05:08.018559777Z,2024-05-08T06:05:08.281364416Z,2024-05-08T06:05:20.680362795Z,2024-05-08T06:05:19.446754448Z,2024-05-08T06:05:19.646729287Z,10.8678917884827,2024-05-08T06:05:21.418888681Z,2024-05-08T06:05:21.618372706Z,2024-05-08T06:05:32.890582908Z,2024-05-08T06:05:31.650811725Z,2024-05-08T06:05:31.856664732Z,9.71022534370422,2024-05-08T06:05:33.696916574Z,2024-05-08T06:05:33.886886479Z,2024-05-08T06:05:46.616869359Z,2024-05-08T06:05:45.369174252Z,2024-05-08T06:05:45.582909017Z,11.2419905662537,2024-05-08T06:05:47.347552126Z,2024-05-08T06:05:47.621069041Z,2024-05-08T06:06:00.264340562Z,2024-05-08T06:05:59.026133103Z,2024-05-08T06:05:59.228796845Z,11.0351145267487,2024-05-08T06:06:00.986914198Z,2024-05-08T06:06:01.211109066Z,2024-05-08T06:06:13.012404607Z,2024-05-08T06:06:11.771943831Z,2024-05-08T06:06:11.975985107Z,10.263338804245
csv;json;os;pathlib;re,0.1,2.89870715141296,2024-05-08T06:06:15.586998188Z,2024-05-08T06:06:15.879039273Z,2024-05-08T06:06:20.137306899Z,2024-05-08T06:06:19.108422636Z,2024-05-08T06:06:19.127133504Z,2024-05-08T06:06:20.515160431Z,2024-05-08T06:06:20.777204508Z,2024-05-08T06:06:24.066304162Z,2024-05-08T06:06:23.036284347Z,2024-05-08T06:06:23.053700731Z,2.04119086265564,2024-05-08T06:06:24.441619184Z,2024-05-08T06:06:24.722884015Z,2024-05-08T06:06:28.558164181Z,2024-05-08T06:06:27.527918993Z,2024-05-08T06:06:27.546071615Z,2.45269584655762,2024-05-08T06:06:28.954935149Z,2024-05-08T06:06:29.231398595Z,2024-05-08T06:06:33.093659787Z,2024-05-08T06:06:32.063961948Z,2024-05-08T06:06:32.081706839Z,2.55020976066589,2024-05-08T06:06:33.532306555Z,2024-05-08T06:06:33.834307365Z,2024-05-08T06:06:37.518235236Z,2024-05-08T06:06:36.488753131Z,2024-05-08T06:06:36.506774727Z,2.35346794128418,2024-05-08T06:06:37.899592901Z,2024-05-08T06:06:38.149127829Z,2024-05-08T06:06:41.847153321Z,2024-05-08T06:06:40.818051002Z,2024-05-08T06:06:40.835704725Z,2.38855814933777
csv;numpy;os,0,6.63877105712891,2024-05-08T06:06:43.994174096Z,2024-05-08T06:06:44.325090068Z,2024-05-08T06:06:52.489641797Z,2024-05-08T06:06:51.279066880Z,2024-05-08T06:06:51.460968972Z,2024-05-08T06:06:53.260079132Z,2024-05-08T06:06:53.478112271Z,2024-05-08T06:07:00.726046312Z,2024-05-08T06:06:59.490154259Z,2024-05-08T06:06:59.697657065Z,5.7028968334198,2024-05-08T06:07:01.468386108Z,2024-05-08T06:07:01.713500758Z,2024-05-08T06:07:08.647103144Z,2024-05-08T06:07:07.441950717Z,2024-05-08T06:07:07.616813764Z,5.47170686721802,2024-05-08T06:07:09.228640027Z,2024-05-08T06:07:09.505511026Z,2024-05-08T06:07:17.099671491Z,2024-05-08T06:07:15.896023438Z,2024-05-08T06:07:16.071612303Z,6.1337718963623,2024-05-08T06:07:17.790265908Z,2024-05-08T06:07:18.048932259Z,2024-05-08T06:07:25.301161105Z,2024-05-08T06:07:24.088672970Z,2024-05-08T06:07:24.272077260Z,5.7838819026947,2024-05-08T06:07:25.958051327Z,2024-05-08T06:07:26.199476993Z,2024-05-08T06:07:33.13032672Z,2024-05-08T06:07:31.926554881Z,2024-05-08T06:07:32.099874316Z,5.47224998474121
csv;os,0,-1,2024-05-08T06:07:35.571862427Z,2024-05-08T06:07:35.862418197Z,2024-05-08T06:07:37.081964465Z,2024-05-08T06:07:35.921845702Z,2024-05-08T06:07:36.068650130Z,2024-05-08T06:07:37.393602389Z,2024-05-08T06:07:37.633357103Z,2024-05-08T06:07:38.801679398Z,2024-05-08T06:07:37.660529483Z,2024-05-08T06:07:37.790465359Z,-1,2024-05-08T06:07:39.139735822Z,2024-05-08T06:07:39.432591079Z,2024-05-08T06:07:40.564690633Z,2024-05-08T06:07:39.476909368Z,2024-05-08T06:07:39.553280029Z,-1,2024-05-08T06:07:40.941429339Z,2024-05-08T06:07:41.185012083Z,2024-05-08T06:07:42.298055021Z,2024-05-08T06:07:41.212501866Z,2024-05-08T06:07:41.287260536Z,-1,2024-05-08T06:07:42.593078215Z,2024-05-08T06:07:42.827577025Z,2024-05-08T06:07:43.941562211Z,2024-05-08T06:07:42.853537219Z,2024-05-08T06:07:42.928225815Z,-1,2024-05-08T06:07:44.243702382Z,2024-05-08T06:07:44.520997899Z,2024-05-08T06:07:45.635045501Z,2024-05-08T06:07:44.547717613Z,2024-05-08T06:07:44.625654780Z,-1
csv;os;pandas;pathlib,0,14.9554889202118,2024-05-08T06:07:47.585187764Z,2024-05-08T06:07:47.875396847Z,2024-05-08T06:08:04.654110741Z,2024-05-08T06:08:03.140449438Z,2024-05-08T06:08:03.583025072Z,2024-05-08T06:08:05.787860376Z,2024-05-08T06:08:06.006111362Z,2024-05-08T06:08:21.634876273Z,2024-05-08T06:08:20.155818370Z,2024-05-08T06:08:20.572173834Z,13.8668389320374,2024-05-08T06:08:22.607792751Z,2024-05-08T06:08:22.853360336Z,2024-05-08T06:08:38.15014042Z,2024-05-08T06:08:36.624940801Z,2024-05-08T06:08:37.048828231Z,13.5387439727783,2024-05-08T06:08:39.160875919Z,2024-05-08T06:08:39.394978017Z,2024-05-08T06:08:55.026588301Z,2024-05-08T06:08:53.468029416Z,2024-05-08T06:08:53.928795121Z,13.8384103775024,2024-05-08T06:08:56.126036078Z,2024-05-08T06:08:56.396807445Z,2024-05-08T06:09:12.777363589Z,2024-05-08T06:09:11.205353091Z,2024-05-08T06:09:11.709146333Z,14.5194437503815,2024-05-08T06:09:13.796294221Z,2024-05-08T06:09:14.016375608Z,2024-05-08T06:09:29.755643143Z,2024-05-08T06:09:28.273647776Z,2024-05-08T06:09:28.692694559Z,13.9717507362366
csv;pandas,0,12.8142890930176,2024-05-08T06:09:32.654569666Z,2024-05-08T06:09:32.918991185Z,2024-05-08T06:09:47.521937838Z,2024-05-08T06:09:46.029776885Z,2024-05-08T06:09:46.458399379Z,2024-05-08T06:09:48.717953314Z,2024-05-08T06:09:48.963490088Z,2024-05-08T06:10:03.526430461Z,2024-05-08T06:10:01.968167914Z,2024-05-08T06:10:02.425879552Z,12.6031503677368,2024-05-08T06:10:04.604788138Z,2024-05-08T06:10:04.88083004Z,2024-05-08T06:10:19.28889185Z,2024-05-08T06:10:17.789901118Z,2024-05-08T06:10:18.223112233Z,12.5605375766754,2024-05-08T06:10:20.436624688Z,2024-05-08T06:10:20.650824239Z,2024-05-08T06:10:35.534337516Z,2024-05-08T06:10:34.042820978Z,2024-05-08T06:10:34.471840164Z,13.0081739425659,2024-05-08T06:10:36.502866038Z,2024-05-08T06:10:36.767448716Z,2024-05-08T06:10:50.970540613Z,2024-05-08T06:10:49.395735533Z,2024-05-08T06:10:49.891130783Z,12.2537047863007,2024-05-08T06:10:51.960893032Z,2024-05-08T06:10:52.213493689Z,2024-05-08T06:11:06.766534598Z,2024-05-08T06:11:05.300041863Z,2024-05-08T06:11:05.703034582Z,12.7987818717957
cv2;numpy;pathlib;typing,0,1.00155455271403,2024-05-10T21:16:31.642031865Z,2024-05-10T21:16:31.939294512Z,2024-05-10T21:17:33.59685102Z,2024-05-10T21:17:32.341023146Z,2024-05-10T21:17:32.555925944Z,2024-05-10T21:17:37.215297902Z,2024-05-10T21:17:37.483064907Z,2024-05-10T21:18:35.300894815Z,2024-05-10T21:18:34.061922958Z,2024-05-10T21:18:34.267349489Z,56.2929410934448,2024-05-10T21:18:38.281035014Z,2024-05-10T21:18:38.541288954Z,2024-05-10T21:19:37.1526751Z,2024-05-10T21:19:35.901089630Z,2024-05-10T21:19:36.119704264Z,57.0051229000092,2024-05-10T21:19:40.182326868Z,2024-05-10T21:19:40.444673944Z,2024-05-10T21:20:38.685574071Z,2024-05-10T21:20:37.444583820Z,2024-05-10T21:20:37.651433105Z,56.7048988342285,2024-05-10T21:20:41.414765971Z,2024-05-10T21:20:41.660926597Z,2024-05-10T21:21:41.06923723Z,2024-05-10T21:21:39.835982639Z,2024-05-10T21:21:40.035502521Z,57.9052093029022,2024-05-10T21:21:44.073981645Z,2024-05-10T21:21:44.329648727Z,2024-05-10T21:22:43.414174015Z,2024-05-10T21:22:42.168985954Z,2024-05-10T21:22:42.382651567Z,57.558883190155
datacite;datetime;hashlib;jsonschema;mimetypes;pathlib;puremagic;traceback;urllib,0,11.953864812851,2024-05-08T06:13:47.329177284Z,2024-05-08T06:13:47.646117525Z,2024-05-08T06:14:01.228991256Z,2024-05-08T06:13:59.920492862Z,2024-05-08T06:14:00.177058243Z,2024-05-08T06:14:01.838078043Z,2024-05-08T06:14:02.062280589Z,2024-05-08T06:14:14.99987326Z,2024-05-08T06:14:13.705835617Z,2024-05-08T06:14:13.963698997Z,11.3366882801056,2024-05-08T06:14:15.427496182Z,2024-05-08T06:14:15.68061248Z,2024-05-08T06:14:29.000583504Z,2024-05-08T06:14:27.643150553Z,2024-05-08T06:14:27.961581324Z,11.6420273780823,2024-05-08T06:14:29.43893264Z,2024-05-08T06:14:29.680888876Z,2024-05-08T06:14:41.73849441Z,2024-05-08T06:14:40.379408617Z,2024-05-08T06:14:40.682895182Z,10.4386479854584,2024-05-08T06:14:42.179471998Z,2024-05-08T06:14:42.382518507Z,2024-05-08T06:14:55.240775268Z,2024-05-08T06:14:53.927293240Z,2024-05-08T06:14:54.184868382Z,11.2943480014801,2024-05-08T06:14:55.667388787Z,2024-05-08T06:14:55.904855873Z,2024-05-08T06:15:08.974038478Z,2024-05-08T06:15:07.625395763Z,2024-05-08T06:15:07.922086827Z,11.4229388237
