imports,buldingtime,installtime,created,started,finished,import.start,import.stop,run1.created,run1.started,run1.finished,run1.import.start,run1.import.stop,run1.installtime,run2.created,run2.started,run2.finished,run2.import.start,run2.import.stop,run2.installtime,run3.created,run3.started,run3.finished,run3.import.start,run3.import.stop,run3.installtime,run4.created,run4.started,run4.finished,run4.import.start,run4.import.stop,run4.installtime,run5.created,run5.started,run5.finished,run5.import.start,run5.import.stop,run5.installtime
argparse;copy;datetime;funcx;itertools;json;matplotlib;numpy;os;pathlib;shutil;sys;threading;typing,0.1,29.3124115467072,2024-05-02T11:33:00.6028742Z,2024-05-02T11:33:00.910859038Z,2024-05-02T11:33:32.280145249Z,2024-05-02T11:33:30.599276164Z,2024-05-02T11:33:31.167967720Z,2024-05-02T11:33:33.326107034Z,2024-05-02T11:33:33.571202749Z,2024-05-02T11:34:02.887753574Z,2024-05-02T11:34:01.152525462Z,2024-05-02T11:34:01.775678933Z,27.2320883274078,2024-05-02T11:34:03.924577934Z,2024-05-02T11:34:04.164534866Z,2024-05-02T11:34:33.821973384Z,2024-05-02T11:34:32.136256813Z,2024-05-02T11:34:32.733285255Z,27.6143977642059,2024-05-02T11:34:34.832885538Z,2024-05-02T11:34:35.083307311Z,2024-05-02T11:35:05.148963814Z,2024-05-02T11:35:03.488774126Z,2024-05-02T11:35:04.062043359Z,28.0074772834778,2024-05-02T11:35:05.793137575Z,2024-05-02T11:35:05.982828212Z,2024-05-02T11:35:35.916404353Z,2024-05-02T11:35:34.151725759Z,2024-05-02T11:35:34.831025055Z,27.7799627780914,2024-05-02T11:35:36.5503118Z,2024-05-02T11:35:36.756617624Z,2024-05-02T11:36:06.94976099Z,2024-05-02T11:36:05.309868330Z,2024-05-02T11:36:05.862221483Z,28.1034579277039
argparse;copy;funcx;itertools;json;matplotlib;numpy;os;pathlib;shutil;sys;threading;typing,0,27.4165027141571,2024-05-02T11:36:09.437638681Z,2024-05-02T11:36:09.762491762Z,2024-05-02T11:36:39.197730199Z,2024-05-02T11:36:37.471716570Z,2024-05-02T11:36:38.061606362Z,2024-05-02T11:36:39.813348602Z,2024-05-02T11:36:40.030533098Z,2024-05-02T11:37:07.905868751Z,2024-05-02T11:37:06.328528180Z,2024-05-02T11:37:06.831067777Z,25.9526476860046,2024-05-02T11:37:08.936417052Z,2024-05-02T11:37:09.168931069Z,2024-05-02T11:37:36.148840247Z,2024-05-02T11:37:34.438118069Z,2024-05-02T11:37:35.067934694Z,24.9212555885315,2024-05-02T11:37:36.663024001Z,2024-05-02T11:37:36.914684688Z,2024-05-02T11:38:04.004420009Z,2024-05-02T11:38:02.305633728Z,2024-05-02T11:38:02.894124538Z,25.044873714447,2024-05-02T11:38:05.144057442Z,2024-05-02T11:38:05.415379719Z,2024-05-02T11:38:32.536853917Z,2024-05-02T11:38:30.937966934Z,2024-05-02T11:38:31.454244981Z,25.169073343277,2024-05-02T11:38:33.465636028Z,2024-05-02T11:38:33.724854524Z,2024-05-02T11:39:00.427860139Z,2024-05-02T11:38:58.797153423Z,2024-05-02T11:38:59.338000710Z,24.6944231987
argparse;sys,0,3.09632182121277,2024-05-02T11:39:02.988035857Z,2024-05-02T11:39:03.292280994Z,2024-05-02T11:39:07.699476947Z,2024-05-02T11:39:06.674370990Z,2024-05-02T11:39:06.687965892Z,2024-05-02T11:39:08.066830792Z,2024-05-02T11:39:08.284830241Z,2024-05-02T11:39:11.964301189Z,2024-05-02T11:39:10.940858737Z,2024-05-02T11:39:10.953387873Z,2.3790180683136,2024-05-02T11:39:12.345908407Z,2024-05-02T11:39:12.6511486Z,2024-05-02T11:39:16.202130581Z,2024-05-02T11:39:15.178396157Z,2024-05-02T11:39:15.189843506Z,2.2651858329773,2024-05-02T11:39:16.5660569Z,2024-05-02T11:39:16.81666127Z,2024-05-02T11:39:20.715681552Z,2024-05-02T11:39:19.691448565Z,2024-05-02T11:39:19.705590275Z,2.50850820541382,2024-05-02T11:39:21.100634728Z,2024-05-02T11:39:21.392941078Z,2024-05-02T11:39:25.040873741Z,2024-05-02T11:39:24.018132602Z,2024-05-02T11:39:24.030169957Z,2.27723264694214,2024-05-02T11:39:25.410162314Z,2024-05-02T11:39:25.639806903Z,2024-05-02T11:39:29.348217755Z,2024-05-02T11:39:28.325844468Z,2024-05-02T11:39:28.337721825Z,2.40609812736511
CLEAN,0,3.40325212478638,2024-05-02T11:39:31.054168329Z,2024-05-02T11:39:31.346806774Z,2024-05-02T11:39:36.028272175Z,2024-05-02T11:39:35.020684998Z,2024-05-02T11:39:35.021183898Z,2024-05-02T11:39:36.410755206Z,2024-05-02T11:39:36.652880145Z,2024-05-02T11:39:40.186472304Z,2024-05-02T11:39:39.177571054Z,2024-05-02T11:39:39.177846572Z,2.24816393852234,2024-05-02T11:39:40.573565006Z,2024-05-02T11:39:40.77957422Z,2024-05-02T11:39:44.214356898Z,2024-05-02T11:39:43.206119786Z,2024-05-02T11:39:43.206388082Z,2.20406699180603,2024-05-02T11:39:44.595246742Z,2024-05-02T11:39:44.831070041Z,2024-05-02T11:39:48.405059289Z,2024-05-02T11:39:47.395662952Z,2024-05-02T11:39:47.396040689Z,2.34752011299133,2024-05-02T11:39:48.782788007Z,2024-05-02T11:39:49.020728399Z,2024-05-02T11:39:52.627590874Z,2024-05-02T11:39:51.619741830Z,2024-05-02T11:39:51.619999868Z,2.38301658630371,2024-05-02T11:39:53.034587267Z,2024-05-02T11:39:53.237146091Z,2024-05-02T11:39:57.300693842Z,2024-05-02T11:39:56.293296446Z,2024-05-02T11:39:56.293580445Z,2.76322484016418
CLEAN;os,0,2.70982122421265,2024-05-02T11:39:59.023977218Z,2024-05-02T11:39:59.310628954Z,2024-05-02T11:40:03.336637125Z,2024-05-02T11:40:02.325981963Z,2024-05-02T11:40:02.326453818Z,2024-05-02T11:40:03.703355454Z,2024-05-02T11:40:03.924629836Z,2024-05-02T11:40:07.992644262Z,2024-05-02T11:40:06.985274344Z,2024-05-02T11:40:06.985599782Z,2.74546504020691,2024-05-02T11:40:08.40763776Z,2024-05-02T11:40:08.672810507Z,2024-05-02T11:40:11.93720866Z,2024-05-02T11:40:10.929040298Z,2024-05-02T11:40:10.929159718Z,2.03658938407898,2024-05-02T11:40:12.306521551Z,2024-05-02T11:40:12.554816443Z,2024-05-02T11:40:16.486315864Z,2024-05-02T11:40:15.477306623Z,2024-05-02T11:40:15.477564284Z,2.65532088279724,2024-05-02T11:40:16.842007403Z,2024-05-02T11:40:17.090983026Z,2024-05-02T11:40:20.548404493Z,2024-05-02T11:40:19.536878788Z,2024-05-02T11:40:19.537149899Z,2.22993636131287,2024-05-02T11:40:20.940516032Z,2024-05-02T11:40:21.146174131Z,2024-05-02T11:40:24.812919148Z,2024-05-02T11:40:23.804263516Z,2024-05-02T11:40:23.804533171Z,2.31134080886841
CLEAN;os;pandas,0,14.6400079727173,2024-05-02T11:40:26.529610252Z,2024-05-02T11:40:26.794899284Z,2024-05-02T11:40:43.295512433Z,2024-05-02T11:40:41.720611442Z,2024-05-02T11:40:42.227774483Z,2024-05-02T11:40:44.380043955Z,2024-05-02T11:40:44.6687909Z,2024-05-02T11:40:59.900664482Z,2024-05-02T11:40:58.359378236Z,2024-05-02T11:40:58.833446782Z,13.1706249713898,2024-05-02T11:41:00.869675097Z,2024-05-02T11:41:01.137071051Z,2024-05-02T11:41:17.289356186Z,2024-05-02T11:41:15.816874030Z,2024-05-02T11:41:16.224116200Z,14.3991665840149,2024-05-02T11:41:18.187066676Z,2024-05-02T11:41:18.40655702Z,2024-05-02T11:41:33.166763697Z,2024-05-02T11:41:31.715822941Z,2024-05-02T11:41:32.098649337Z,12.9891958236694,2024-05-02T11:41:34.215785712Z,2024-05-02T11:41:34.475002531Z,2024-05-02T11:41:49.120443326Z,2024-05-02T11:41:47.587708867Z,2024-05-02T11:41:48.036094865Z,12.8315064907074,2024-05-02T11:41:50.085740816Z,2024-05-02T11:41:50.335573449Z,2024-05-02T11:42:05.506544725Z,2024-05-02T11:42:03.964715150Z,2024-05-02T11:42:04.419827870Z,13.2460553646088
collections;dataset;imblearn;numpy;os;pandas;sklearn;sys;torch,0,2.70024751424789,2024-05-02T11:42:07.958675835Z,2024-05-02T11:42:08.256539387Z,2024-05-02T11:44:55.639525351Z,2024-05-02T11:44:50.944583064Z,2024-05-02T11:44:54.113648551Z,2024-05-02T11:45:02.781173221Z,2024-05-02T11:45:03.056924262Z,2024-05-02T11:48:21.607238316Z,2024-05-02T11:48:16.901483028Z,2024-05-02T11:48:20.032030587Z,3.2194767276446,2024-05-02T11:48:28.726313658Z,2024-05-02T11:48:29.004170016Z,2024-05-02T11:51:36.144141243Z,2024-05-02T11:51:31.565357605Z,2024-05-02T11:51:34.626509460Z,3.03085951805115,2024-05-02T11:51:43.272867091Z,2024-05-02T11:51:43.556807019Z,2024-05-02T11:54:25.699293239Z,2024-05-02T11:54:21.165200922Z,2024-05-02T11:54:24.155858381Z,2.61104490756989,2024-05-02T11:54:33.026872498Z,2024-05-02T11:54:33.284640828Z,2024-05-02T11:57:26.014670287Z,2024-05-02T11:57:21.158995799Z,2024-05-02T11:57:24.420132489Z,2.78593337138494,2024-05-02T11:57:33.080738072Z,2024-05-02T11:57:33.336802041Z,2024-05-02T12:00:44.540936324Z,2024-05-02T12:00:40.089927308Z,2024-05-02T12:00:43.017940093Z,3.09972234169642
collections;dataset;numpy;os;pandas;sklearn;sys;torch,0,3.55138926903407,2024-05-02T12:00:53.911559759Z,2024-05-02T12:00:54.191114859Z,2024-05-02T12:04:32.538279514Z,2024-05-02T12:04:28.197687710Z,2024-05-02T12:04:31.034607504Z,2024-05-02T12:04:39.9386542Z,2024-05-02T12:04:40.187144342Z,2024-05-02T12:07:19.199828792Z,2024-05-02T12:07:14.953168987Z,2024-05-02T12:07:17.677668507Z,2.56703716516495,2024-05-02T12:07:26.766450064Z,2024-05-02T12:07:27.050869741Z,2024-05-02T12:10:41.983839726Z,2024-05-02T12:10:37.432050303Z,2024-05-02T12:10:40.467756959Z,3.15960213740667,2024-05-02T12:10:49.105546723Z,2024-05-02T12:10:49.409412629Z,2024-05-02T12:13:42.146732329Z,2024-05-02T12:13:37.957678300Z,2024-05-02T12:13:40.654896185Z,2.7977099498113,2024-05-02T12:13:49.157895399Z,2024-05-02T12:13:49.457004629Z,2024-05-02T12:17:01.97287314Z,2024-05-02T12:16:57.597599608Z,2024-05-02T12:17:00.524621963Z,3.12449984153112,2024-05-02T12:17:08.822935441Z,2024-05-02T12:17:09.104290122Z,2024-05-02T12:20:10.640067546Z,2024-05-02T12:20:06.394970104Z,2024-05-02T12:20:09.152590625Z,2.94200996955236
collections;importlib;os;sys;torch,0,2.68736809094747,2024-05-02T12:20:20.117437634Z,2024-05-02T12:20:20.414359674Z,2024-05-02T12:23:05.332957149Z,2024-05-02T12:23:02.352463709Z,2024-05-02T12:23:04.020455457Z,2024-05-02T12:23:12.206802406Z,2024-05-02T12:23:12.472643484Z,2024-05-02T12:25:26.508635283Z,2024-05-02T12:25:23.497129677Z,2024-05-02T12:25:25.184306929Z,2.17272453308105,2024-05-02T12:25:33.541799455Z,2024-05-02T12:25:33.800556526Z,2024-05-02T12:28:11.076226829Z,2024-05-02T12:28:08.073485063Z,2024-05-02T12:28:09.728202209Z,2.55960023403168,2024-05-02T12:28:18.130647252Z,2024-05-02T12:28:18.398975162Z,2024-05-02T12:31:10.577713068Z,2024-05-02T12:31:07.488321089Z,2024-05-02T12:31:09.229258548Z,2.80687245527903,2024-05-02T12:31:17.51206694Z,2024-05-02T12:31:17.747177525Z,2024-05-02T12:33:36.016319222Z,2024-05-02T12:33:33.076090335Z,2024-05-02T12:33:34.756570657Z,2.24455393155416,2024-05-02T12:33:43.089880461Z,2024-05-02T12:33:43.33934224Z,2024-05-02T12:36:34.777045947Z,2024-05-02T12:36:31.725096702Z,2024-05-02T12:36:33.439297046Z,2.79553996721903
collections;importlib;os;torch,0.1,2.92290456692378,2024-05-02T12:36:43.561773563Z,2024-05-02T12:36:43.850404909Z,2024-05-02T12:39:43.195613304Z,2024-05-02T12:39:39.941807575Z,2024-05-02T12:39:41.846849502Z,2024-05-02T12:39:50.227384352Z,2024-05-02T12:39:50.484756958Z,2024-05-02T12:42:03.343668957Z,2024-05-02T12:42:00.099967523Z,2024-05-02T12:42:01.996450338Z,2.14835908810298,2024-05-02T12:42:10.244980264Z,2024-05-02T12:42:10.471018658Z,2024-05-02T12:45:18.347439876Z,2024-05-02T12:45:15.232668038Z,2024-05-02T12:45:16.996570281Z,3.06564355691274,2024-05-02T12:45:25.262687042Z,2024-05-02T12:45:25.481421611Z,2024-05-02T12:47:53.79334477Z,2024-05-02T12:47:50.825186412Z,2024-05-02T12:47:52.534540368Z,2.4114839831988,2024-05-02T12:48:00.760164347Z,2024-05-02T12:48:01.064765248Z,2024-05-02T12:51:17.969734772Z,2024-05-02T12:51:14.786882099Z,2024-05-02T12:51:16.623122152Z,3.21767797072728,2024-05-02T12:51:24.954055496Z,2024-05-02T12:51:25.204795596Z,2024-05-02T12:53:45.794789081Z,2024-05-02T12:53:42.687054568Z,2024-05-02T12:53:44.538373109Z,2.27920870383581
