imports,buldingtime,installtime,created,started,finished,import.start,import.stop,run1.created,run1.started,run1.finished,run1.import.start,run1.import.stop,run1.installtime,run2.created,run2.started,run2.finished,run2.import.start,run2.import.stop,run2.installtime,run3.created,run3.started,run3.finished,run3.import.start,run3.import.stop,run3.installtime,run4.created,run4.started,run4.finished,run4.import.start,run4.import.stop,run4.installtime,run5.created,run5.started,run5.finished,run5.import.start,run5.import.stop,run5.installtime
argparse;copy;datetime;funcx;itertools;json;matplotlib;numpy;os;pathlib;shutil;sys;threading;typing,0,29.7932615280151,2024-05-03T14:43:43.774908355Z,2024-05-03T14:43:44.03925411Z,2024-05-03T14:44:15.941908198Z,2024-05-03T14:44:14.137804266Z,2024-05-03T14:44:14.843221420Z,2024-05-03T14:44:16.445599303Z,2024-05-03T14:44:16.705450322Z,2024-05-03T14:44:46.850370049Z,2024-05-03T14:44:45.165415932Z,2024-05-03T14:44:45.728061015Z,28.007315158844,2024-05-03T14:44:47.866593164Z,2024-05-03T14:44:48.168700806Z,2024-05-03T14:45:19.058809711Z,2024-05-03T14:45:17.414181938Z,2024-05-03T14:45:17.962099463Z,28.922251701355,2024-05-03T14:45:20.040268349Z,2024-05-03T14:45:20.301038175Z,2024-05-03T14:45:49.992424251Z,2024-05-03T14:45:48.398211995Z,2024-05-03T14:45:48.866496748Z,27.7301204204559,2024-05-03T14:45:50.979536111Z,2024-05-03T14:45:51.20305929Z,2024-05-03T14:46:23.102358135Z,2024-05-03T14:46:21.426949453Z,2024-05-03T14:46:22.014129615Z,29.9101111888885,2024-05-03T14:46:23.609075843Z,2024-05-03T14:46:23.836465807Z,2024-05-03T14:46:55.380001138Z,2024-05-03T14:46:53.588113737Z,2024-05-03T14:46:54.248173393Z,29.4188103675842
argparse;copy;funcx;itertools;json;matplotlib;numpy;os;pathlib;shutil;sys;threading;typing,0.1,26.8129863739014,2024-05-03T14:46:58.17276653Z,2024-05-03T14:46:58.442103443Z,2024-05-03T14:47:27.344226469Z,2024-05-03T14:47:25.591323958Z,2024-05-03T14:47:26.231316284Z,2024-05-03T14:47:28.435760135Z,2024-05-03T14:47:28.725160044Z,2024-05-03T14:47:57.103465173Z,2024-05-03T14:47:55.349548922Z,2024-05-03T14:47:55.980219382Z,26.2754499912262,2024-05-03T14:47:58.10824601Z,2024-05-03T14:47:58.356831007Z,2024-05-03T14:48:26.242983069Z,2024-05-03T14:48:24.536234795Z,2024-05-03T14:48:25.157874764Z,25.7968621253967,2024-05-03T14:48:26.766299606Z,2024-05-03T14:48:27.007161408Z,2024-05-03T14:48:55.561183112Z,2024-05-03T14:48:53.844900385Z,2024-05-03T14:48:54.459849684Z,26.4908354282379,2024-05-03T14:48:56.618331287Z,2024-05-03T14:48:56.840722359Z,2024-05-03T14:49:23.990045743Z,2024-05-03T14:49:22.389215437Z,2024-05-03T14:49:22.915834818Z,25.1373445987701,2024-05-03T14:49:24.470107245Z,2024-05-03T14:49:24.724817537Z,2024-05-03T14:49:53.500924901Z,2024-05-03T14:49:51.812524067Z,2024-05-03T14:49:52.410061602Z,26.753110408783
argparse;sys,0,2.96897268295288,2024-05-03T14:49:55.960745515Z,2024-05-03T14:49:56.262975415Z,2024-05-03T14:50:00.549904734Z,2024-05-03T14:49:59.526683740Z,2024-05-03T14:49:59.538951944Z,2024-05-03T14:50:00.956486557Z,2024-05-03T14:50:01.212679169Z,2024-05-03T14:50:05.140407567Z,2024-05-03T14:50:04.117200613Z,2024-05-03T14:50:04.129243343Z,2.6389012336731,2024-05-03T14:50:05.548368641Z,2024-05-03T14:50:05.819140938Z,2024-05-03T14:50:09.303515503Z,2024-05-03T14:50:08.281412495Z,2024-05-03T14:50:08.293165613Z,2.19079160690308,2024-05-03T14:50:09.706017615Z,2024-05-03T14:50:09.945019682Z,2024-05-03T14:50:13.685296409Z,2024-05-03T14:50:12.663123330Z,2024-05-03T14:50:12.675027391Z,2.4471583366394,2024-05-03T14:50:14.091644162Z,2024-05-03T14:50:14.341790279Z,2024-05-03T14:50:17.884931292Z,2024-05-03T14:50:16.864480688Z,2024-05-03T14:50:16.875914316Z,2.294846534729,2024-05-03T14:50:18.287228784Z,2024-05-03T14:50:18.495529202Z,2024-05-03T14:50:21.943577549Z,2024-05-03T14:50:20.922567421Z,2024-05-03T14:50:20.934212765Z,2.1369800567627
CLEAN,0,3.05251145362854,2024-05-03T14:50:23.745061092Z,2024-05-03T14:50:24.040742881Z,2024-05-03T14:50:28.329299098Z,2024-05-03T14:50:27.319621850Z,2024-05-03T14:50:27.320123581Z,2024-05-03T14:50:28.726228955Z,2024-05-03T14:50:28.972749785Z,2024-05-03T14:50:32.564682649Z,2024-05-03T14:50:31.558407199Z,2024-05-03T14:50:31.558678426Z,2.28083300590515,2024-05-03T14:50:32.969012922Z,2024-05-03T14:50:33.222529613Z,2024-05-03T14:50:36.798204984Z,2024-05-03T14:50:35.789513003Z,2024-05-03T14:50:35.789773507Z,2.2671627998352,2024-05-03T14:50:37.22669744Z,2024-05-03T14:50:37.438957213Z,2024-05-03T14:50:40.783489659Z,2024-05-03T14:50:39.774519468Z,2024-05-03T14:50:39.774880632Z,2.10658526420593,2024-05-03T14:50:41.161584317Z,2024-05-03T14:50:41.388439163Z,2024-05-03T14:50:45.062234873Z,2024-05-03T14:50:44.054538371Z,2024-05-03T14:50:44.054803141Z,2.39471435546875,2024-05-03T14:50:45.468400748Z,2024-05-03T14:50:45.712794561Z,2024-05-03T14:50:49.150751198Z,2024-05-03T14:50:48.141827424Z,2024-05-03T14:50:48.142505117Z,2.18362164497375
CLEAN;os,0,3.13155269622803,2024-05-03T14:50:50.914349875Z,2024-05-03T14:50:51.174447818Z,2024-05-03T14:50:55.605022242Z,2024-05-03T14:50:54.597355685Z,2024-05-03T14:50:54.597672165Z,2024-05-03T14:50:55.988679761Z,2024-05-03T14:50:56.219424428Z,2024-05-03T14:51:00.000153033Z,2024-05-03T14:50:58.992084524Z,2024-05-03T14:50:58.992532108Z,2.44911885261536,2024-05-03T14:51:00.364743373Z,2024-05-03T14:51:00.572588179Z,2024-05-03T14:51:04.368136588Z,2024-05-03T14:51:03.360492131Z,2024-05-03T14:51:03.360823861Z,2.47158622741699,2024-05-03T14:51:04.748959553Z,2024-05-03T14:51:04.942417474Z,2024-05-03T14:51:08.764902884Z,2024-05-03T14:51:07.755986309Z,2024-05-03T14:51:07.756318337Z,2.49159574508667,2024-05-03T14:51:09.160730182Z,2024-05-03T14:51:09.386315546Z,2024-05-03T14:51:13.213877723Z,2024-05-03T14:51:12.205990086Z,2024-05-03T14:51:12.206334807Z,2.50642728805542,2024-05-03T14:51:13.589311503Z,2024-05-03T14:51:13.807748777Z,2024-05-03T14:51:17.398043291Z,2024-05-03T14:51:16.388036788Z,2024-05-03T14:51:16.388411349Z,2.32094955444336
CLEAN;os;pandas,0,14.368225812912,2024-05-03T14:51:19.148470419Z,2024-05-03T14:51:19.427582906Z,2024-05-03T14:51:35.57581885Z,2024-05-03T14:51:34.095032773Z,2024-05-03T14:51:34.490491372Z,2024-05-03T14:51:36.717284449Z,2024-05-03T14:51:36.964760419Z,2024-05-03T14:51:52.232332818Z,2024-05-03T14:51:50.748727922Z,2024-05-03T14:51:51.163811892Z,13.4461829662323,2024-05-03T14:51:53.20063868Z,2024-05-03T14:51:53.493093756Z,2024-05-03T14:52:08.586860333Z,2024-05-03T14:52:07.051983132Z,2024-05-03T14:52:07.517441869Z,13.2110774517059,2024-05-03T14:52:09.495774511Z,2024-05-03T14:52:09.708415228Z,2024-05-03T14:52:24.223573661Z,2024-05-03T14:52:22.729383112Z,2024-05-03T14:52:23.161433122Z,12.7237677574158,2024-05-03T14:52:25.135227034Z,2024-05-03T14:52:25.377003526Z,2024-05-03T14:52:41.112714439Z,2024-05-03T14:52:39.597189535Z,2024-05-03T14:52:40.012200162Z,13.8665580749512,2024-05-03T14:52:42.114366798Z,2024-05-03T14:52:42.385243675Z,2024-05-03T14:52:57.485944871Z,2024-05-03T14:52:56.015971665Z,2024-05-03T14:52:56.421281673Z,13.3517844676971
collections;dataset;imblearn;numpy;os;pandas;sklearn;sys;torch,0.1,2.6278488556544,2024-05-03T14:53:00.101663731Z,2024-05-03T14:53:00.362882506Z,2024-05-03T14:55:43.16343Z,2024-05-03T14:55:38.852510139Z,2024-05-03T14:55:41.674825039Z,2024-05-03T14:55:50.538509101Z,2024-05-03T14:55:50.828942075Z,2024-05-03T14:58:45.290552384Z,2024-05-03T14:58:40.836721377Z,2024-05-03T14:58:43.741453638Z,2.82016741037369,2024-05-03T14:58:52.641426062Z,2024-05-03T14:58:52.928884476Z,2024-05-03T15:01:37.101143114Z,2024-05-03T15:01:32.644349160Z,2024-05-03T15:01:35.653503240Z,2.64817010164261,2024-05-03T15:01:44.04306439Z,2024-05-03T15:01:44.318992279Z,2024-05-03T15:04:30.366884196Z,2024-05-03T15:04:25.708734871Z,2024-05-03T15:04:28.838215923Z,2.67845121224721,2024-05-03T15:04:37.682473448Z,2024-05-03T15:04:38.004523751Z,2024-05-03T15:07:21.239567878Z,2024-05-03T15:07:16.942809265Z,2024-05-03T15:07:19.716010489Z,2.63673617045085,2024-05-03T15:07:28.456560008Z,2024-05-03T15:07:28.745052459Z,2024-05-03T15:10:18.785573582Z,2024-05-03T15:10:14.353608975Z,2024-05-03T15:10:17.308313233Z,2.74882433414459
collections;dataset;numpy;os;pandas;sklearn;sys;torch,0,2.60673847993215,2024-05-03T15:10:28.157763501Z,2024-05-03T15:10:28.539334691Z,2024-05-03T15:13:09.92576528Z,2024-05-03T15:13:05.619697081Z,2024-05-03T15:13:08.404423359Z,2024-05-03T15:13:17.259278024Z,2024-05-03T15:13:17.551535412Z,2024-05-03T15:15:59.586372375Z,2024-05-03T15:15:55.421903121Z,2024-05-03T15:15:58.098574378Z,2.61871224244436,2024-05-03T15:16:06.693219062Z,2024-05-03T15:16:06.992806555Z,2024-05-03T15:18:49.401759558Z,2024-05-03T15:18:45.010629145Z,2024-05-03T15:18:47.881579957Z,2.61994425455729,2024-05-03T15:18:56.461901625Z,2024-05-03T15:18:56.776319442Z,2024-05-03T15:21:38.345517522Z,2024-05-03T15:21:34.263498089Z,2024-05-03T15:21:36.932266221Z,2.61326114734014,2024-05-03T15:21:45.420806843Z,2024-05-03T15:21:45.691217669Z,2024-05-03T15:24:40.817720678Z,2024-05-03T15:24:36.549092477Z,2024-05-03T15:24:39.298681978Z,2.8327712615331,2024-05-03T15:24:48.135962161Z,2024-05-03T15:24:48.388929425Z,2024-05-03T15:27:29.288789287Z,2024-05-03T15:27:25.238700674Z,2024-05-03T15:27:27.832438516Z,2.60224895874659
collections;importlib;os;sys;torch,0,2.17605396906535,2024-05-03T15:27:38.656571988Z,2024-05-03T15:27:38.97844466Z,2024-05-03T15:29:53.401753659Z,2024-05-03T15:29:50.224994854Z,2024-05-03T15:29:52.052105611Z,2024-05-03T15:30:00.352332105Z,2024-05-03T15:30:00.624956941Z,2024-05-03T15:32:15.528816974Z,2024-05-03T15:32:12.469034225Z,2024-05-03T15:32:14.212024419Z,2.1864605029424,2024-05-03T15:32:22.525878578Z,2024-05-03T15:32:22.825408278Z,2024-05-03T15:34:39.732664615Z,2024-05-03T15:34:36.584077341Z,2024-05-03T15:34:38.384900092Z,2.2136390209198,2024-05-03T15:34:46.670527103Z,2024-05-03T15:34:46.929367685Z,2024-05-03T15:37:05.920849528Z,2024-05-03T15:37:02.666544723Z,2024-05-03T15:37:04.563192635Z,2.25132944583893,2024-05-03T15:37:12.843312129Z,2024-05-03T15:37:13.103560409Z,2024-05-03T15:39:27.838482388Z,2024-05-03T15:39:24.920919799Z,2024-05-03T15:39:26.574094682Z,2.18460425933202,2024-05-03T15:39:34.812601049Z,2024-05-03T15:39:35.061164223Z,2024-05-03T15:41:55.915558003Z,2024-05-03T15:41:52.769287943Z,2024-05-03T15:41:54.618728419Z,2.28216671148936
collections;importlib;os;torch,0,2.19449928204219,2024-05-03T15:42:04.73960413Z,2024-05-03T15:42:05.043157037Z,2024-05-03T15:44:20.467202143Z,2024-05-03T15:44:17.433263460Z,2024-05-03T15:44:19.213342864Z,2024-05-03T15:44:27.41234166Z,2024-05-03T15:44:27.657894661Z,2024-05-03T15:46:42.129505679Z,2024-05-03T15:46:39.109521178Z,2024-05-03T15:46:40.777505684Z,2.1767536799113,2024-05-03T15:46:49.064857061Z,2024-05-03T15:46:49.316469247Z,2024-05-03T15:49:03.963514445Z,2024-05-03T15:49:00.788204352Z,2024-05-03T15:49:02.640473563Z,2.17977335055669,2024-05-03T15:49:10.864192407Z,2024-05-03T15:49:11.137666031Z,2024-05-03T15:51:26.493574003Z,2024-05-03T15:51:23.503796185Z,2024-05-03T15:51:25.225966105Z,2.19425561030706,2024-05-03T15:51:33.195423178Z,2024-05-03T15:51:33.444318973Z,2024-05-03T15:53:48.792442407Z,2024-05-03T15:53:45.694467654Z,2024-05-03T15:53:47.440461606Z,2.18969336350759,2024-05-03T15:53:55.682417097Z,2024-05-03T15:53:55.958952289Z,2024-05-03T15:56:11.122936052Z,2024-05-03T15:56:08.102246563Z,2024-05-03T15:56:09.859515603Z,2.18995320399602
